"","Region","LocalityName","LocalityCode","Treatment","Years_Since_Exclosure","Month","Mean_Plot_Albedo","Delta_Albedo","Mean_Plot_Biomass_kg_m2","Mean_Plot_Biomass_kg_ha","Delta_Biomass_kg_m2","Delta_Biomass_kg_ha"
"4298","Trøndelag","namdalseid_1kub","1KUB","UB",4,7,0.156758144641219,-2.34812169708221e-14,0.287983293749493,2879.83293749493,0.0713118132912634,713.118132912633
"4299","Telemark","kviteseid1","1KVUB","UB",4,7,0.156163403183935,-1.13398179735213e-12,0.075179221709448,751.79221709448,0.00781910330479384,78.1910330479384
"4300","Trøndelag","nsb_verdal","1NSUB","UB",4,7,0.16059886655784,-2.19824158875781e-14,0.0279561824794959,279.561824794959,0.00493858584188867,49.3858584188866
"4301","Trøndelag","sub_namdalseid","1SUB","UB",4,7,0.159389673581021,-2.35089725464377e-14,0.048275344856279,482.75344856279,0.00754408356313105,75.4408356313104
"4302","Trøndelag","verdal_1vb","1VBUB","UB",4,7,0.152493182759484,-2.4894808436926e-12,0.047132087153567,471.32087153567,0.0136419838520529,136.419838520529
"4303","Trøndelag","steinkjer_2bbb","2BBUB","UB",4,7,0.159454283539623,-2.14828155264968e-14,0.177540213755169,1775.40213755169,0.0769793407091336,769.793407091337
"4304","Telemark","nome_cappelen2","2CAUB","UB",4,7,0.151200291376461,-2.40726882871911e-12,0.17098978423768,1709.8978423768,0.0610789313043941,610.78931304394
"4305","Telemark","fritsoe2","2FRUB","UB",4,7,0.155804184717741,-2.67563748934663e-14,0.142363034236455,1423.63034236455,0.0377377119896589,377.377119896589
"4306","Telemark","kviteseid2","2KVUB","UB",4,7,0.153621763274676,-4.83502127224256e-13,0.177573741733368,1775.73741733368,0.133648326278148,1336.48326278148
"4307","Trøndelag","verdal_2vb","2VBUB","UB",4,7,0.152916872178609,-1.05249142734465e-13,0.249242442079584,2492.42442079584,0.145193738191609,1451.93738191609
"4308","Telemark","drangedal3","3DRUB","UB",4,7,0.156880332889596,-9.75997060947975e-13,0.0221428721179086,221.428721179086,0.0111516576106606,111.516576106606
"4309","Telemark","kviteseid3","3KVUB","UB",4,7,0.15666976318705,-6.32272012524027e-14,0.264874295422787,2648.74295422787,0.0328164183323372,328.164183323372
"4310","Telemark","notodden3","3NOUB","UB",4,7,0.150666090251871,-2.57899257505301e-12,0.0993123074910712,993.123074910712,0.035072969835569,350.72969835569
"4311","Telemark","drangedal4","4DRUB","UB",4,7,0.156274151386182,-2.12607709215717e-14,0.221988868990735,2219.88868990735,0.0765908434930463,765.908434930463
"4312","Telemark","notodden5","5NOUB","UB",4,7,0.153317685284002,-1.51767487466259e-13,0.0428825477170188,428.825477170188,0.0116409944039725,116.409944039725
"4313","Telemark","notodden6","6NOUB","UB",4,7,0.150854277943843,-3.50647288982486e-12,0.0578407190752002,578.407190752002,0.0235318919101512,235.318919101512
"4314","Trøndelag","bratsberg","BRUB","UB",4,7,0.159070253592507,-4.42423875313125e-14,0.151275365882319,1512.75365882319,0.0535973946391797,535.973946391797
"4315","Hedmark","didrik_holmsen","DHUB","UB",4,7,0.151639345873731,-3.22519788653608e-14,0.164480277434934,1644.80277434934,0.103749237947053,1037.49237947053
"4316","Hedmark","fet_3","FKUB","UB",4,7,0.156394412518515,-1.66477942542542e-13,0.120646193043807,1206.46193043807,0.0492867009104668,492.867009104668
"4317","Trøndelag","selbu_flub","FLUB","UB",4,7,0.154962322122991,-2.4008572907519e-14,0.283393215454803,2833.93215454803,0.126759047929069,1267.59047929069
"4318","Trøndelag","hi_tydal","HIUB","UB",4,7,0.157120322681944,-8.97337759653283e-14,0.204333964340184,2043.33964340184,0.11012053957081,1101.2053957081
"4319","Hedmark","halvard_pramhus","HPUB","UB",4,7,0.152616389885761,-2.59400834146106e-12,0.0745316829132659,745.316829132659,0.0114368055750144,114.368055750144
"4320","Trøndelag","selbu_kl","KLUB","UB",4,7,0.146543811313458,-5.36323763178359e-12,0.114908627503792,1149.08627503792,0.0551314911250793,551.314911250793
"4321","Trøndelag","singsaas","LAUB","UB",4,7,0.145021619707821,-3.83573728335307e-12,0.13973693390783,1397.3693390783,-0.00114896440214024,-11.4896440214025
"4322","Trøndelag","malvik","MAUB","UB",4,7,0.155660303916803,-9.76746461489597e-13,0.245547930639109,2455.47930639109,0.146379753864501,1463.79753864501
"4323","Hedmark","stig_dahlen","SDUB","UB",4,7,0.152860328427258,-2.9526381339906e-13,0.336664733384974,3366.64733384974,0.139725766204417,1397.25766204417
"4324","Trøndelag","sl_tydal","SEUB","UB",4,7,0.15643706160883,-6.21003248824081e-13,0.116271675530332,1162.71675530332,0.0630071793173071,630.071793173071
"4325","Trøndelag","selbu_sl","SLUB","UB",4,7,0.155697622940198,-2.67286193178506e-14,0.162170895443061,1621.70895443061,0.0636342285724301,636.342285724301
"4326","Hedmark","stangeskovene_aurskog","SSAUB","UB",4,7,0.155434658728871,-1.2816692152029e-12,0.0990288488901238,990.288488901238,-0.00422913278868865,-42.2913278868866
"4327","Hedmark","stangeskovene_eidskog","SSBUB","UB",4,7,0.158110618657454,-3.73728825664443e-13,0.0538174551948377,538.174551948377,0.0319674997919426,319.674997919426
"4328","Hedmark","eidskog","STSKNUB","UB",4,7,0.144288322681166,-4.23522328318882e-12,0.269244457395986,2692.44457395986,-0.0402714722781666,-402.714722781667
"4329","Hedmark","truls_holm","THUB","UB",4,7,0.157231657314321,-1.55764290354909e-13,0.267152635237728,2671.52635237728,0.0888337181241831,888.337181241831
"4330","Trøndelag","steinkjer_1bbb","1BBB","B",5,7,0.158850510399616,-1.78246306603569e-13,0.0985674056584527,985.674056584527,0.0404511243221774,404.511243221774
"4331","Telemark","nome_cappelen1","1CAB","B",5,7,0.150873143134518,-3.14451242822145e-12,0.0549026915704398,549.026915704398,0.00782186862193006,78.2186862193007
"4332","Telemark","drangedal1","1DRB","B",5,7,0.15336301111348,-1.32099886585024e-12,0.215830691154441,2158.30691154441,0.0794148848243953,794.148848243954
"4333","Telemark","fritsoe1","1FRB","B",5,7,0.151915653921631,-6.15257844671646e-13,0.132461507867511,1324.61507867511,0.0380830424063062,380.830424063062
"4334","Telemark","furesdal","1FYB","B",5,7,0.151004448855771,-1.29274368987353e-12,0.0549248682202102,549.248682202102,0.0169642259123257,169.642259123257
"4335","Trøndelag","namdalseid_1kub","1KB","B",5,7,0.159293459563182,-2.30093721853564e-14,0.0968191327740849,968.191327740849,0.0410660564483372,410.660564483372
"4336","Telemark","kviteseid1","1KVB","B",5,7,0.159557926752158,-1.09745545984197e-13,0.099013838059037,990.13838059037,0.0182187205857508,182.187205857509
"4337","Trøndelag","nsb_verdal","1NSB","B",5,7,0.156394973096958,-2.12996287274336e-13,0.17428889829951,1742.8889829951,0.0711102821509112,711.102821509112
"4338","Trøndelag","sub_namdalseid","1SB","B",5,7,0.159200033894854,-9.37305788539788e-14,0.0411111518078002,411.111518078003,0.00856490535755924,85.6490535755925
"4339","Trøndelag","verdal_1vb","1VBB","B",5,7,0.153864279540138,-2.59131605062635e-12,0.0226965596314736,226.965596314736,0.00895634680746465,89.5634680746464
"4340","Trøndelag","steinkjer_2bbb","2BBB","B",5,7,0.156143225126646,-2.4008572907519e-14,0.351479363894699,3514.79363894699,0.0478856730767117,478.856730767117
"4341","Telemark","nome_cappelen2","2CAB","B",5,7,0.149733145954443,-2.89498980343694e-12,0.171253454242464,1712.53454242464,0.0537993443570322,537.993443570322
"4342","Telemark","fritsoe2","2FRB","B",5,7,0.154393436342436,-3.10029779626575e-14,0.0858498108250339,858.498108250339,0.0248557566528471,248.557566528471
"4343","Telemark","kviteseid2","2KVB","B",5,7,0.154925982508877,-7.72271135929259e-13,0.168397023686534,1683.97023686533,0.0471450499257945,471.450499257945
"4344","Trøndelag","verdal_2vb","2VBB","B",5,7,0.153704112684107,-4.57689441901721e-14,0.27329557557977,2732.9557557977,0.0631900358797825,631.900358797825
"4345","Telemark","drangedal3","3DRB","B",5,7,0.157331907283004,-1.48797640875387e-12,0.00827247605455899,82.7247605455899,0.0041362380272795,41.362380272795
"4346","Telemark","kviteseid3","3KVB","B",5,7,0.159178555847454,-2.27595720048157e-14,0.139546020789506,1395.46020789506,0.0032877957580521,32.8779575805208
"4347","Telemark","notodden3","3NOB","B",5,7,0.149231717205519,-3.07248670949889e-12,0.152022864725721,1520.22864725721,0.0464422081689305,464.422081689305
"4348","Telemark","drangedal4","4DRB","B",5,7,0.158569009701877,-4.42423875313125e-14,0.0939377900927998,939.377900927998,0.00856193910730738,85.6193910730738
"4349","Telemark","notodden5","5NOB","B",5,7,0.153700732217097,-8.59867732572184e-14,0.0582958654078624,582.958654078624,0.0197503326629888,197.503326629888
"4350","Telemark","notodden6","6NOB","B",5,7,0.149403874837292,-3.05472314110489e-12,0.142884612041308,1428.84612041308,0.0163913675890343,163.913675890343
"4351","Trøndelag","bratsberg","BRB","B",5,7,0.1605562261195,-9.72555369571637e-14,0.119086257752896,1190.86257752896,0.00283693964582453,28.3693964582451
"4352","Hedmark","didrik_holmsen","DHB","B",5,7,0.156835432499502,-2.857436509629e-13,0.181929295670115,1819.29295670115,0.0626630312892579,626.630312892579
"4353","Hedmark","fet_3","FKB","B",5,7,0.152282330449334,-3.30013794069828e-14,0.123904144464818,1239.04144464818,0.0732198781363828,732.198781363828
"4354","Trøndelag","selbu_flub","FLB","B",5,7,0.149518385401563,-2.74780198594726e-14,0.471394322735569,4713.94322735569,0.180554293648429,1805.54293648429
"4355","Trøndelag","hi_tydal","HIB","B",5,7,0.158767489153108,-3.42503803096861e-14,0.131679033332759,1316.79033332759,0.0498379280875553,498.379280875552
"4356","Hedmark","halvard_pramhus","HPB","B",5,7,0.144474914496515,-4.02425315293442e-12,0.275671331946997,2756.71331946997,0.0286394346501894,286.394346501894
"4357","Trøndelag","selbu_kl","KLB","B",5,7,0.149611391644144,-3.79249409654392e-12,0.143264220055936,1432.64220055936,0.0133240539482957,133.240539482958
"4358","Trøndelag","singsaas","LAB","B",5,7,0.151100586298604,-2.59001153857241e-12,0.100589712319611,1005.89712319611,0.0185702982318018,185.702982318018
"4359","Trøndelag","malvik","MAB","B",5,7,0.152760821538636,-2.77278200400133e-14,0.256361924923562,2563.61924923562,0.0364004499817409,364.004499817409
"4360","Hedmark","stig_dahlen","SDB","B",5,7,0.155316166024134,-2.14744888538121e-13,0.130885645941446,1308.85645941446,0.0435171157832262,435.171157832263
"4361","Trøndelag","sl_tydal","SEB","B",5,7,0.155637696811389,-4.80004924696686e-13,0.0913190335711358,913.190335711358,0.031025989282418,310.25989282418
"4362","Trøndelag","selbu_sl","SLB","B",5,7,0.15472443639897,-2.70061750740069e-14,0.2258583064355,2258.583064355,0.103248191129859,1032.48191129859
"4363","Hedmark","stangeskovene_aurskog","SSAB","B",5,7,0.154029606076718,-2.30498953257552e-12,0.0672281753095302,672.281753095302,0.0214079313952908,214.079313952908
"4364","Hedmark","stangeskovene_eidskog","SSBB","B",5,7,0.148548501442788,-2.15324980068488e-12,0.130196353044887,1301.96353044887,-0.0282302572386841,-282.302572386841
"4365","Hedmark","eidskog","STSKNB","B",5,7,0.147759354638494,-1.89800952732355e-12,0.350837774509233,3508.37774509233,0.120203362319585,1202.03362319585
"4366","Hedmark","truls_holm","THB","B",5,7,0.151193907542053,-1.61223812078504e-12,0.24817806435188,2481.7806435188,0.143564821169489,1435.64821169489
"4367","Trøndelag","steinkjer_1bbb","1BBUB","UB",5,7,0.157729784130515,-2.2509771824275e-14,0.221959254234699,2219.59254234699,0.0598925575328801,598.925575328801
"4368","Telemark","nome_cappelen1","1CAUB","UB",5,7,0.146549686657627,-3.82899267847847e-12,0.13263677824331,1326.3677824331,0.0156605668843737,156.605668843737
"4369","Telemark","drangedal1","1DRUB","UB",5,7,0.15822087849684,-6.67521593555875e-14,0.107473043844241,1074.73043844241,0.0371196307840064,371.196307840064
"4370","Telemark","fritsoe1","1FRUB","UB",5,7,0.154141224205501,-3.83748588461685e-13,0.415821572342387,4158.21572342387,0.150397305077125,1503.97305077125
"4371","Telemark","furesdal","1FYUB","UB",5,7,0.148827452330268,-1.89298576813712e-12,0.221180053517126,2211.80053517126,0.0118736192476692,118.736192476692
"4372","Trøndelag","namdalseid_1kub","1KUB","UB",5,7,0.154640414889681,-2.42583730880597e-14,0.363440490508954,3634.40490508954,0.0754571967594603,754.571967594603
"4373","Telemark","kviteseid1","1KVUB","UB",5,7,0.155068071001435,-1.15876752637689e-12,0.130767734211363,1307.67734211363,0.0555885125019148,555.885125019148
"4374","Trøndelag","nsb_verdal","1NSUB","UB",5,7,0.16027380269592,-2.1316282072803e-14,0.0362944412509083,362.944412509083,0.00833825877141245,83.3825877141245
"4375","Trøndelag","sub_namdalseid","1SUB","UB",5,7,0.158529379036997,-2.39808173319034e-14,0.0708196823339818,708.196823339818,0.0225443374777027,225.443374777028
"4376","Trøndelag","verdal_1vb","1VBUB","UB",5,7,0.15179357707891,-2.67175170876044e-12,0.0313974147435345,313.974147435346,-0.0157346724100325,-157.346724100325
"4377","Trøndelag","steinkjer_2bbb","2BBUB","UB",5,7,0.158565434332387,-2.20101714631937e-14,0.207229080290244,2072.29080290244,0.0296888665350752,296.888665350752
"4378","Telemark","nome_cappelen2","2CAUB","UB",5,7,0.15064338436371,-2.38625785797808e-12,0.236112230894227,2361.12230894227,0.0651224466565466,651.224466565466
"4379","Telemark","fritsoe2","2FRUB","UB",5,7,0.153508101372191,-2.67286193178506e-14,0.259443609459887,2594.43609459887,0.117080575223432,1170.80575223432
"4380","Telemark","kviteseid2","2KVUB","UB",5,7,0.153418191923014,-4.62491156483225e-13,0.186489054550259,1864.89054550259,0.00891531281689109,89.1531281689111
"4381","Trøndelag","verdal_2vb","2VBUB","UB",5,7,0.149811638142133,-1.28758115280903e-13,0.40452185786176,4045.2185786176,0.155279415782176,1552.79415782176
"4382","Telemark","drangedal3","3DRUB","UB",5,7,0.157306171000327,-9.47492084790724e-13,0.0304867649743065,304.867649743065,0.0083438928563979,83.438928563979
"4383","Telemark","kviteseid3","3KVUB","UB",5,7,0.155649014489933,-6.72517597166689e-14,0.329218788738627,3292.18788738627,0.0643444933158398,643.444933158398
"4384","Telemark","notodden3","3NOUB","UB",5,7,0.149807045848589,-2.58973398281626e-12,0.142645611848478,1426.45611848478,0.0433333043574069,433.333043574069
"4385","Telemark","drangedal4","4DRUB","UB",5,7,0.153311939664581,-2.14828155264968e-14,0.326883785785071,3268.83785785071,0.104894916794336,1048.94916794336
"4386","Telemark","notodden5","5NOUB","UB",5,7,0.15306261023485,-1.33754118891716e-13,0.0528127916060069,528.127916060069,0.00993024388898811,99.3024388898811
"4387","Telemark","notodden6","6NOUB","UB",5,7,0.150775231906158,-3.29225535722344e-12,0.0974606849570826,974.606849570826,0.0396199658818824,396.199658818824
"4388","Trøndelag","bratsberg","BRUB","UB",5,7,0.157344627775186,-1.15463194561016e-13,0.223151965357103,2231.51965357103,0.0718765994747848,718.765994747848
"4389","Hedmark","didrik_holmsen","DHUB","UB",5,7,0.14946748576371,-3.22519788653608e-14,0.24979842202116,2497.9842202116,0.0853181445862262,853.181445862262
"4390","Hedmark","fet_3","FKUB","UB",5,7,0.155187654928454,-1.53738133334969e-13,0.182690291648467,1826.90291648467,0.0620440986046598,620.440986046598
"4391","Trøndelag","selbu_flub","FLUB","UB",5,7,0.15276499212861,-2.42583730880597e-14,0.40020258866577,4002.0258866577,0.116809373210966,1168.09373210966
"4392","Trøndelag","hi_tydal","HIUB","UB",5,7,0.155701423483831,-1.109945468869e-13,0.302605904815097,3026.05904815097,0.0982719404749129,982.71940474913
"4393","Hedmark","halvard_pramhus","HPUB","UB",5,7,0.15178799430411,-2.45425901823637e-12,0.121882530525549,1218.8253052555,0.0473508476122836,473.508476122836
"4394","Trøndelag","selbu_kl","KLUB","UB",5,7,0.14620771913718,-5.32998645219607e-12,0.134037652094657,1340.37652094657,0.019129024590865,191.29024590865
"4395","Trøndelag","singsaas","LAUB","UB",5,7,0.144993166677577,-4.61850002686504e-12,0.16349941745728,1634.99417457279,0.0237624835494499,237.624835494499
"4396","Trøndelag","malvik","MAUB","UB",5,7,0.15283463601764,-1.43673961616742e-12,0.371855725563311,3718.55725563311,0.126307794924202,1263.07794924202
"4397","Hedmark","stig_dahlen","SDUB","UB",5,7,0.1472648282147,-3.102518242315e-13,0.602143287406606,6021.43287406606,0.265478554021632,2654.78554021632
"4398","Trøndelag","sl_tydal","SEUB","UB",5,7,0.154645951893472,-4.74759120905333e-13,0.133398779285127,1333.98779285127,0.0171271037547947,171.271037547948
"4399","Trøndelag","selbu_sl","SLUB","UB",5,7,0.154934299622349,-2.70061750740069e-14,0.229674387583481,2296.74387583481,0.0675034921404201,675.034921404201
"4400","Hedmark","stangeskovene_aurskog","SSAUB","UB",5,7,0.154505897886737,-1.23367982496347e-12,0.180443992376152,1804.43992376153,0.0814151434860287,814.151434860287
"4401","Hedmark","stangeskovene_eidskog","SSBUB","UB",5,7,0.153193975300968,-1.86148318981338e-12,0.113058236431176,1130.58236431176,0.0592407812363381,592.407812363381
"4402","Hedmark","eidskog","STSKNUB","UB",5,7,0.14333939930572,-4.30999680389732e-12,0.317312442261066,3173.12442261066,0.0480679848650797,480.679848650798
"4403","Hedmark","truls_holm","THUB","UB",5,7,0.155344367523811,-2.2751245332131e-13,0.349335326978486,3493.35326978486,0.082182691740758,821.82691740758
"4404","Trøndelag","steinkjer_1bbb","1BBB","B",6,7,0.15835196707899,-1.15990550497713e-13,0.176428335836812,1764.28335836812,0.0778609301783589,778.609301783589
"4405","Telemark","nome_cappelen1","1CAB","B",6,7,0.149733113092213,-3.4262592762957e-12,0.0958022791102754,958.022791102754,0.0408995875398356,408.995875398356
"4406","Telemark","drangedal1","1DRB","B",6,7,0.151677047850136,-1.61073931970179e-12,0.317244372885568,3172.44372885568,0.101413681731126,1014.13681731126
"4407","Telemark","fritsoe1","1FRB","B",6,7,0.149631937300108,-7.8026474170656e-13,0.182962638183917,1829.62638183917,0.0505011303164054,505.011303164054
"4408","Telemark","furesdal","1FYB","B",6,7,0.150250571975195,-1.83422721455884e-12,0.0687833843617765,687.833843617765,0.0138585161415662,138.585161415662
"4409","Trøndelag","namdalseid_1kub","1KB","B",6,7,0.159432638521832,-2.20101714631937e-14,0.131924137515543,1319.24137515543,0.0351050047414582,351.050047414582
"4410","Telemark","kviteseid1","1KVB","B",6,7,0.158647024944319,-1.06498143637168e-13,0.158705326398787,1587.05326398787,0.0596914883397502,596.914883397502
"4411","Trøndelag","nsb_verdal","1NSB","B",6,7,0.155898673221607,-3.11500825134203e-13,0.217629872930456,2176.29872930456,0.0433409746309455,433.409746309455
"4412","Trøndelag","sub_namdalseid","1SB","B",6,7,0.159370211481823,-1.109945468869e-13,0.0518161619597597,518.161619597597,0.0107050101519595,107.050101519595
"4413","Trøndelag","verdal_1vb","1VBB","B",6,7,0.15390970016097,-2.50033327375832e-12,0.0314917620590577,314.917620590577,0.0087952024275841,87.9520242758411
"4414","Trøndelag","steinkjer_2bbb","2BBB","B",6,7,0.153655192765079,-2.42583730880597e-14,0.718982650382443,7189.82650382443,0.367503286487744,3675.03286487744
"4415","Telemark","nome_cappelen2","2CAB","B",6,7,0.148126813006103,-3.18400861232249e-12,0.243066949777031,2430.66949777031,0.0718134955345673,718.134955345673
"4416","Telemark","fritsoe2","2FRB","B",6,7,0.152393035581135,-3.12527781431982e-14,0.161159490050841,1611.59490050841,0.0753096792258073,753.096792258073
"4417","Telemark","kviteseid2","2KVB","B",6,7,0.154771403569674,-7.17009784878542e-13,0.214678435627021,2146.78435627022,0.046281411940488,462.81411940488
"4418","Trøndelag","verdal_2vb","2VBB","B",6,7,0.153660850664706,-4.99877916837477e-14,0.377303755038247,3773.03755038247,0.104008179458477,1040.08179458477
"4419","Telemark","drangedal3","3DRB","B",6,7,0.150848979126643,-3.83568177220184e-12,0.0105315478426292,105.315478426292,0.00225907178807021,22.5907178807021
"4420","Telemark","kviteseid3","3KVB","B",6,7,0.158938237523287,-2.24820162486594e-14,0.192815332235334,1928.15332235334,0.053269311445828,532.69311445828
"4421","Telemark","notodden3","3NOB","B",6,7,0.148991411326451,-3.1319946636188e-12,0.168414232314755,1684.14232314755,0.0163913675890343,163.913675890343
"4422","Telemark","drangedal4","4DRB","B",6,7,0.158695843619574,-4.24937862675279e-14,0.11426921655161,1142.6921655161,0.0203314264588104,203.314264588104
"4423","Telemark","notodden5","5NOB","B",6,7,0.153620159712675,-8.32389712712711e-14,0.0768678132806494,768.678132806494,0.0185719478727869,185.719478727869
"4424","Telemark","notodden6","6NOB","B",6,7,0.14831252619048,-3.11575765188365e-12,0.18941594697837,1894.1594697837,0.046531334937062,465.31334937062
"4425","Trøndelag","bratsberg","BRB","B",6,7,0.16033011743689,-1.03750341651221e-13,0.127638302197392,1276.38302197392,0.00855204444449537,85.5204444449535
"4426","Hedmark","didrik_holmsen","DHB","B",6,7,0.155956804182297,-3.2149283235583e-13,0.307622286388943,3076.22286388943,0.125692990718828,1256.92990718828
"4427","Hedmark","fet_3","FKB","B",6,7,0.151729265593523,-3.25295346215171e-14,0.153642643468896,1536.42643468896,0.0297384990040784,297.384990040784
"4428","Trøndelag","selbu_flub","FLB","B",6,7,0.147281364341613,-2.6256774532385e-14,0.646231797088703,6462.31797088703,0.174837474353134,1748.37474353134
"4429","Trøndelag","hi_tydal","HIB","B",6,7,0.158545291985789,-3.22519788653608e-14,0.200862543168652,2008.62543168652,0.0691835098358934,691.835098358934
"4430","Hedmark","halvard_pramhus","HPB","B",6,7,0.141903708532693,-4.07901490362406e-12,0.406002121182877,4060.02121182877,0.13033078923588,1303.3078923588
"4431","Trøndelag","selbu_kl","KLB","B",6,7,0.149889344851139,-3.62523899788414e-12,0.241598002173424,2415.98002173424,0.0983337821174881,983.337821174881
"4432","Trøndelag","singsaas","LAB","B",6,7,0.150435333534631,-3.20576898360514e-12,0.119154987223521,1191.54987223521,0.0185652749039104,185.652749039104
"4433","Trøndelag","malvik","MAB","B",6,7,0.152163410014251,-2.70061750740069e-14,0.355967401987062,3559.67401987062,0.0996054770635005,996.054770635006
"4434","Hedmark","stig_dahlen","SDB","B",6,7,0.152977522532143,-3.50997009235243e-13,0.278854734794777,2788.54734794777,0.147969088853331,1479.69088853331
"4435","Trøndelag","sl_tydal","SEB","B",6,7,0.155862697269946,-3.96238597488718e-13,0.113988419883401,1139.88419883401,0.0226693863122648,226.693863122648
"4436","Trøndelag","selbu_sl","SLB","B",6,7,0.152766659488409,-2.69784194983913e-14,0.360583761537505,3605.83761537505,0.134725455102005,1347.25455102005
"4437","Hedmark","stangeskovene_aurskog","SSAB","B",6,7,0.152683580549981,-2.19468887507901e-12,0.167844869299272,1678.44869299272,0.100616693989742,1006.16693989742
"4438","Hedmark","stangeskovene_eidskog","SSBB","B",6,7,0.148010987048338,-2.50974241389201e-12,0.148868759119866,1488.68759119866,0.0186724060749792,186.724060749792
"4439","Hedmark","eidskog","STSKNB","B",6,7,0.146928337489124,-2.0105028752937e-12,0.414896345969809,4148.96345969809,0.0640585714605753,640.585714605753
"4440","Hedmark","truls_holm","THB","B",6,7,0.152538775724742,-1.66250346822494e-12,0.164612345400374,1646.12345400374,-0.0835657189515058,-835.657189515058
"4441","Trøndelag","steinkjer_1bbb","1BBUB","UB",6,7,0.157563255834609,-2.24820162486594e-14,0.274729673821263,2747.29673821263,0.0527704195865639,527.704195865639
"4442","Telemark","nome_cappelen1","1CAUB","UB",6,7,0.145727326802481,-4.68022842703419e-12,0.151246342983727,1512.46342983727,0.0186095647404177,186.095647404177
"4443","Telemark","drangedal1","1DRUB","UB",6,7,0.157219808463349,-7.32747196252603e-14,0.134999923769677,1349.99923769677,0.0275268799254366,275.268799254366
"4444","Telemark","fritsoe1","1FRUB","UB",6,7,0.152291339069997,-3.84747789183848e-13,0.503743323690188,5037.43323690188,0.0879217513478009,879.217513478009
"4445","Telemark","furesdal","1FYUB","UB",6,7,0.146370647747522,-2.64724353549184e-12,0.245664002339106,2456.64002339106,0.0244839488219797,244.839488219797
"4446","Trøndelag","namdalseid_1kub","1KUB","UB",6,7,0.149475470870028,-2.45081732686003e-14,0.777808961310699,7778.08961310699,0.414368470801745,4143.68470801745
"4447","Telemark","kviteseid1","1KVUB","UB",6,7,0.15427916163233,-1.15901732655743e-12,0.18549726958048,1854.9726958048,0.0547295353691168,547.295353691168
"4448","Trøndelag","nsb_verdal","1NSUB","UB",6,7,0.160297086187896,-2.1316282072803e-14,0.0362944412509083,362.944412509083,0,0
"4449","Trøndelag","sub_namdalseid","1SUB","UB",6,7,0.157463745324897,-2.35089725464377e-14,0.141727277879654,1417.27277879654,0.0709075955456722,709.075955456722
"4450","Trøndelag","verdal_1vb","1VBUB","UB",6,7,0.150719947337767,-3.60825258560737e-12,0.0394790262220274,394.790262220274,0.00808161147849282,80.8161147849282
"4451","Trøndelag","steinkjer_2bbb","2BBUB","UB",6,7,0.158770001529781,-2.17603712826531e-14,0.269694878816275,2696.94878816275,0.0624657985260313,624.657985260313
"4452","Telemark","nome_cappelen2","2CAUB","UB",6,7,0.149175303420098,-2.52375897957791e-12,0.307931530610625,3079.31530610625,0.0718192997163982,718.192997163982
"4453","Telemark","fritsoe2","2FRUB","UB",6,7,0.152157961562953,-2.77555756156289e-14,0.305588295367638,3055.88295367638,0.0461446859077513,461.446859077513
"4454","Telemark","kviteseid2","2KVUB","UB",6,7,0.152311839626525,-7.87481191366624e-13,0.238527490711991,2385.27490711991,0.0520384361617324,520.384361617324
"4455","Trøndelag","verdal_2vb","2VBUB","UB",6,7,0.149471868093252,-9.7755137318245e-14,0.456867067165739,4568.67067165739,0.0523452093039788,523.452093039788
"4456","Telemark","drangedal3","3DRUB","UB",6,7,0.156635962819516,-9.29506471791797e-13,0.0420328572751502,420.328572751501,0.0115460923008436,115.460923008436
"4457","Telemark","kviteseid3","3KVUB","UB",6,7,0.155006618976904,-2.42583730880597e-14,0.403652586388299,4036.52586388299,0.0744337976496724,744.337976496724
"4458","Telemark","notodden3","3NOUB","UB",6,7,0.149189640676815,-2.68024491489882e-12,0.16136397689743,1613.6397689743,0.0187183650489521,187.183650489521
"4459","Telemark","drangedal4","4DRUB","UB",6,7,0.152204492983769,-2.17603712826531e-14,0.386672152534456,3866.72152534456,0.059788366749385,597.883667493849
"4460","Telemark","notodden5","5NOUB","UB",6,7,0.152120226532507,-1.23484555913933e-13,0.100580609253697,1005.80609253697,0.0477678176476901,477.678176476901
"4461","Telemark","notodden6","6NOUB","UB",6,7,0.150098809484853,-3.35501071369038e-12,0.119881786772913,1198.81786772913,0.0224211018158299,224.211018158299
"4462","Trøndelag","bratsberg","BRUB","UB",6,7,0.155453663506579,-1.8052226380405e-13,0.358737286870151,3587.37286870151,0.135585321513047,1355.85321513047
"4463","Hedmark","didrik_holmsen","DHUB","UB",6,7,0.143846019599225,-3.25017790459015e-14,0.509803404785758,5098.03404785758,0.260004982764597,2600.04982764597
"4464","Hedmark","fet_3","FKUB","UB",6,7,0.153266890445552,-1.53765888910584e-13,0.2951850061832,2951.850061832,0.112494714534734,1124.94714534734
"4465","Trøndelag","selbu_flub","FLUB","UB",6,7,0.150493221718147,-2.42583730880597e-14,0.53799568168671,5379.9568168671,0.13779309302094,1377.9309302094
"4466","Trøndelag","hi_tydal","HIUB","UB",6,7,0.153621374908464,-1.11244347067441e-13,0.462203184256172,4622.03184256172,0.159597279441075,1595.97279441075
"4467","Hedmark","halvard_pramhus","HPUB","UB",6,7,0.150959054046178,-2.50049980721201e-12,0.158018057555217,1580.18057555217,0.0361355270296679,361.355270296679
"4468","Trøndelag","selbu_kl","KLUB","UB",6,7,0.146725583611183,-5.11576891959464e-12,0.134037652094657,1340.37652094657,0,0
