"","Region","LocalityName","Month","Years_Since_Exclosure","Delta_Biomass_kg_m2","Delta_tonC_ha","Delta_Albedo","Latitude","Longitude"
"1127","Trøndelag","hi_tydal",11,6,-0.011205818833569,-0.0617614307921608,0.000627808158737003,"63.098123","11.411862"
"1128","Trøndelag","hi_tydal",12,6,-0.011205818833569,-0.0617614307921608,-0.00096182460612898,"63.098123","11.411862"
"1129","Trøndelag","hi_tydal",1,7,-0.073356626848699,-0.404308716707946,-0.00147496410506298,"63.098123","11.411862"
"1130","Trøndelag","hi_tydal",2,7,-0.073356626848699,-0.404308716707946,-0.00109530299404503,"63.098123","11.411862"
"1131","Trøndelag","hi_tydal",3,7,-0.073356626848699,-0.404308716707946,-0.00102033386022904,"63.098123","11.411862"
"1132","Trøndelag","hi_tydal",4,7,-0.073356626848699,-0.404308716707946,-0.00101056505390001,"63.098123","11.411862"
"1133","Trøndelag","hi_tydal",5,7,-0.073356626848699,-0.404308716707946,0.00048499610115102,"63.098123","11.411862"
"1134","Trøndelag","hi_tydal",6,7,-0.073356626848699,-0.404308716707946,0.000422540617701,"63.098123","11.411862"
"1135","Trøndelag","hi_tydal",7,7,-0.073356626848699,-0.404308716707946,0.000422540616329015,"63.098123","11.411862"
"1136","Trøndelag","hi_tydal",8,7,-0.073356626848699,-0.404308716707946,0.00042254061635999,"63.098123","11.411862"
"1137","Trøndelag","hi_tydal",9,7,-0.073356626848699,-0.404308716707946,0.000422540665563992,"63.098123","11.411862"
"1138","Trøndelag","hi_tydal",10,7,-0.073356626848699,-0.404308716707946,0.000479766409803017,"63.098123","11.411862"
"1139","Trøndelag","hi_tydal",11,7,-0.073356626848699,-0.404308716707946,9.98448601740032e-05,"63.098123","11.411862"
"1140","Trøndelag","hi_tydal",12,7,-0.073356626848699,-0.404308716707946,-0.00158649728846305,"63.098123","11.411862"
"1141","Trøndelag","hi_tydal",1,8,0.680010076874198,3.74790953919597,-0.02243281738269,"63.098123","11.411862"
"1142","Trøndelag","hi_tydal",2,8,0.680010076874198,3.74790953919597,-0.025743212962823,"63.098123","11.411862"
"1143","Trøndelag","hi_tydal",3,8,0.680010076874198,3.74790953919597,-0.02682803543288,"63.098123","11.411862"
"1144","Trøndelag","hi_tydal",4,8,0.680010076874198,3.74790953919597,-0.020933925384307,"63.098123","11.411862"
"1145","Trøndelag","hi_tydal",5,8,0.680010076874198,3.74790953919597,-0.012992262270184,"63.098123","11.411862"
"1146","Trøndelag","hi_tydal",6,8,0.680010076874198,3.74790953919597,-0.012778857008702,"63.098123","11.411862"
"1147","Trøndelag","hi_tydal",7,8,0.680010076874198,3.74790953919597,-0.01277885700924,"63.098123","11.411862"
"1148","Trøndelag","hi_tydal",8,8,0.680010076874198,3.74790953919597,-0.012778857009228,"63.098123","11.411862"
"1149","Trøndelag","hi_tydal",9,8,0.680010076874198,3.74790953919597,-0.012778856990401,"63.098123","11.411862"
"1150","Trøndelag","hi_tydal",10,8,0.680010076874198,3.74790953919597,-0.01296839281399,"63.098123","11.411862"
"1151","Trøndelag","hi_tydal",11,8,0.680010076874198,3.74790953919597,-0.014182142055758,"63.098123","11.411862"
"1152","Trøndelag","hi_tydal",12,8,0.680010076874198,3.74790953919597,-0.018681314992479,"63.098123","11.411862"
"1153","Trøndelag","hi_tydal",1,9,0.540835953440211,2.9808443991834,-0.020630475874946,"63.098123","11.411862"
"1154","Trøndelag","hi_tydal",2,9,0.540835953440211,2.9808443991834,-0.02308103689309,"63.098123","11.411862"
"1155","Trøndelag","hi_tydal",3,9,0.540835953440211,2.9808443991834,-0.023949215326997,"63.098123","11.411862"
"1156","Trøndelag","hi_tydal",4,9,0.540835953440211,2.9808443991834,-0.018809620201037,"63.098123","11.411862"
"1157","Trøndelag","hi_tydal",5,9,0.540835953440211,2.9808443991834,-0.01070994704773,"63.098123","11.411862"
"1158","Trøndelag","hi_tydal",6,9,0.540835953440211,2.9808443991834,-0.010610836705639,"63.098123","11.411862"
"1159","Trøndelag","hi_tydal",7,9,0.540835953440211,2.9808443991834,-0.010610836706875,"63.098123","11.411862"
"1160","Trøndelag","hi_tydal",8,9,0.540835953440211,2.9808443991834,-0.010610836706848,"63.098123","11.411862"
"1161","Trøndelag","hi_tydal",9,9,0.540835953440211,2.9808443991834,-0.010610836662521,"63.098123","11.411862"
"1162","Trøndelag","hi_tydal",10,9,0.540835953440211,2.9808443991834,-0.010697588496151,"63.098123","11.411862"
"1163","Trøndelag","hi_tydal",11,9,0.540835953440211,2.9808443991834,-0.01211195831705,"63.098123","11.411862"
"1164","Trøndelag","hi_tydal",12,9,0.540835953440211,2.9808443991834,-0.017605902617346,"63.098123","11.411862"
"1165","Trøndelag","hi_tydal",1,10,0.558462840255641,3.07799586721096,-0.023933062199158,"63.098123","11.411862"
"1166","Trøndelag","hi_tydal",2,10,0.558462840255641,3.07799586721096,-0.026363301771639,"63.098123","11.411862"
"1167","Trøndelag","hi_tydal",3,10,0.558462840255641,3.07799586721096,-0.027259235195426,"63.098123","11.411862"
"1168","Trøndelag","hi_tydal",4,10,0.558462840255641,3.07799586721096,-0.021519507691729,"63.098123","11.411862"
"1169","Trøndelag","hi_tydal",5,10,0.558462840255641,3.07799586721096,-0.011313385833149,"63.098123","11.411862"
"1170","Trøndelag","hi_tydal",6,10,0.558462840255641,3.07799586721096,-0.011244946688859,"63.098123","11.411862"
"1171","Trøndelag","hi_tydal",7,10,0.558462840255641,3.07799586721096,-0.011244946690254,"63.098123","11.411862"
"1172","Trøndelag","hi_tydal",8,10,0.558462840255641,3.07799586721096,-0.011244946690223,"63.098123","11.411862"
"1173","Trøndelag","hi_tydal",9,10,0.558462840255641,3.07799586721096,-0.01124494663974,"63.098123","11.411862"
"1174","Trøndelag","hi_tydal",10,10,0.558462840255641,3.07799586721096,-0.011303988079691,"63.098123","11.411862"
"1175","Trøndelag","hi_tydal",11,10,0.558462840255641,3.07799586721096,-0.013252754242598,"63.098123","11.411862"
"1176","Trøndelag","hi_tydal",12,10,0.558462840255641,3.07799586721096,-0.020667440649355,"63.098123","11.411862"
"1177","Trøndelag","hi_tydal",1,11,0.728588283838933,4.0156507557925,-0.027286173400024,"63.098123","11.411862"
"1178","Trøndelag","hi_tydal",2,11,0.728588283838933,4.0156507557925,-0.030442735428136,"63.098123","11.411862"
"1179","Trøndelag","hi_tydal",3,11,0.728588283838933,4.0156507557925,-0.031567051011883,"63.098123","11.411862"
"1180","Trøndelag","hi_tydal",4,11,0.728588283838933,4.0156507557925,-0.024897928375612,"63.098123","11.411862"
"1181","Trøndelag","hi_tydal",5,11,0.728588283838933,4.0156507557925,-0.014017825654801,"63.098123","11.411862"
"1182","Trøndelag","hi_tydal",6,11,0.728588283838933,4.0156507557925,-0.013889355775985,"63.098123","11.411862"
"1183","Trøndelag","hi_tydal",7,11,0.728588283838933,4.0156507557925,-0.013889355778746,"63.098123","11.411862"
"1184","Trøndelag","hi_tydal",8,11,0.728588283838933,4.0156507557925,-0.013889355778685,"63.098123","11.411862"
"1185","Trøndelag","hi_tydal",9,11,0.728588283838933,4.0156507557925,-0.013889355680172,"63.098123","11.411862"
"1186","Trøndelag","hi_tydal",10,11,0.728588283838933,4.0156507557925,-0.014000661428509,"63.098123","11.411862"
"1187","Trøndelag","hi_tydal",11,11,0.728588283838933,4.0156507557925,-0.015854915702481,"63.098123","11.411862"
"1188","Trøndelag","hi_tydal",12,11,0.728588283838933,4.0156507557925,-0.02329606926496,"63.098123","11.411862"
"1189","Hedmark","kongsvinger_1",1,2,0.835281118321153,4.60369364768295,-0.042580077924504,"60.194141","11.941436"
"1190","Hedmark","kongsvinger_1",2,2,0.835281118321153,4.60369364768295,-0.053350153728657,"60.194141","11.941436"
"1191","Hedmark","kongsvinger_1",3,2,0.835281118321153,4.60369364768295,-0.052188994224125,"60.194141","11.941436"
"1192","Hedmark","kongsvinger_1",4,2,0.835281118321153,4.60369364768295,-0.028753375590157,"60.194141","11.941436"
"1193","Hedmark","kongsvinger_1",5,2,0.835281118321153,4.60369364768295,-0.020267549030133,"60.194141","11.941436"
"1194","Hedmark","kongsvinger_1",6,2,0.835281118321153,4.60369364768295,-0.02025124478955,"60.194141","11.941436"
"1195","Hedmark","kongsvinger_1",7,2,0.835281118321153,4.60369364768295,-0.020251244789553,"60.194141","11.941436"
"1196","Hedmark","kongsvinger_1",8,2,0.835281118321153,4.60369364768295,-0.020251244789551,"60.194141","11.941436"
"1197","Hedmark","kongsvinger_1",9,2,0.835281118321153,4.60369364768295,-0.02025124478641,"60.194141","11.941436"
"1198","Hedmark","kongsvinger_1",10,2,0.835281118321153,4.60369364768295,-0.020333549839159,"60.194141","11.941436"
"1199","Hedmark","kongsvinger_1",11,2,0.835281118321153,4.60369364768295,-0.022654559102613,"60.194141","11.941436"
"1200","Hedmark","kongsvinger_1",12,2,0.835281118321153,4.60369364768295,-0.033146503589065,"60.194141","11.941436"
"1201","Hedmark","kongsvinger_1",1,3,0.852734493025009,4.69988879503201,-0.038210277823988,"60.194141","11.941436"
"1202","Hedmark","kongsvinger_1",2,3,0.852734493025009,4.69988879503201,-0.047661155465105,"60.194141","11.941436"
"1203","Hedmark","kongsvinger_1",3,3,0.852734493025009,4.69988879503201,-0.046608730819336,"60.194141","11.941436"
"1204","Hedmark","kongsvinger_1",4,3,0.852734493025009,4.69988879503201,-0.026269682223757,"60.194141","11.941436"
"1205","Hedmark","kongsvinger_1",5,3,0.852734493025009,4.69988879503201,-0.018298494056914,"60.194141","11.941436"
"1206","Hedmark","kongsvinger_1",6,3,0.852734493025009,4.69988879503201,-0.018282597769396,"60.194141","11.941436"
"1207","Hedmark","kongsvinger_1",7,3,0.852734493025009,4.69988879503201,-0.0182825977694,"60.194141","11.941436"
"1208","Hedmark","kongsvinger_1",8,3,0.852734493025009,4.69988879503201,-0.018282597769399,"60.194141","11.941436"
"1209","Hedmark","kongsvinger_1",9,3,0.852734493025009,4.69988879503201,-0.018282597766419,"60.194141","11.941436"
"1210","Hedmark","kongsvinger_1",10,3,0.852734493025009,4.69988879503201,-0.018362836742165,"60.194141","11.941436"
"1211","Hedmark","kongsvinger_1",11,3,0.852734493025009,4.69988879503201,-0.020430213327186,"60.194141","11.941436"
"1212","Hedmark","kongsvinger_1",12,3,0.852734493025009,4.69988879503201,-0.029947528522095,"60.194141","11.941436"
"1213","Hedmark","kongsvinger_1",1,4,0.626114362541254,3.45086061486428,-0.023798512841546,"60.194141","11.941436"
"1214","Hedmark","kongsvinger_1",2,4,0.626114362541254,3.45086061486428,-0.030261629634958,"60.194141","11.941436"
"1215","Hedmark","kongsvinger_1",3,4,0.626114362541254,3.45086061486428,-0.02962947019832,"60.194141","11.941436"
"1216","Hedmark","kongsvinger_1",4,4,0.626114362541254,3.45086061486428,-0.015171679087809,"60.194141","11.941436"
"1217","Hedmark","kongsvinger_1",5,4,0.626114362541254,3.45086061486428,-0.010853893184706,"60.194141","11.941436"
"1218","Hedmark","kongsvinger_1",6,4,0.626114362541254,3.45086061486428,-0.010846386075543,"60.194141","11.941436"
"1219","Hedmark","kongsvinger_1",7,4,0.626114362541254,3.45086061486428,-0.010846386075547,"60.194141","11.941436"
"1220","Hedmark","kongsvinger_1",8,4,0.626114362541254,3.45086061486428,-0.010846386075546,"60.194141","11.941436"
"1221","Hedmark","kongsvinger_1",9,4,0.626114362541254,3.45086061486428,-0.010846386071937,"60.194141","11.941436"
"1222","Hedmark","kongsvinger_1",10,4,0.626114362541254,3.45086061486428,-0.010884216243456,"60.194141","11.941436"
"1223","Hedmark","kongsvinger_1",11,4,0.626114362541254,3.45086061486428,-0.012223276677803,"60.194141","11.941436"
"1224","Hedmark","kongsvinger_1",12,4,0.626114362541254,3.45086061486428,-0.018062448180893,"60.194141","11.941436"
"1225","Hedmark","kongsvinger_1",1,5,1.07960746328493,5.9503105142681,-0.035098925172545,"60.194141","11.941436"
"1226","Hedmark","kongsvinger_1",2,5,1.07960746328493,5.9503105142681,-0.044542757761124,"60.194141","11.941436"
"1227","Hedmark","kongsvinger_1",3,5,1.07960746328493,5.9503105142681,-0.043602510060564,"60.194141","11.941436"
"1228","Hedmark","kongsvinger_1",4,5,1.07960746328493,5.9503105142681,-0.022503572479244,"60.194141","11.941436"
"1229","Hedmark","kongsvinger_1",5,5,1.07960746328493,5.9503105142681,-0.016051236529874,"60.194141","11.941436"
"1230","Hedmark","kongsvinger_1",6,5,1.07960746328493,5.9503105142681,-0.01603995513383,"60.194141","11.941436"
"1231","Hedmark","kongsvinger_1",7,5,1.07960746328493,5.9503105142681,-0.016039955133832,"60.194141","11.941436"
"1232","Hedmark","kongsvinger_1",8,5,1.07960746328493,5.9503105142681,-0.016039955133831,"60.194141","11.941436"
"1233","Hedmark","kongsvinger_1",9,5,1.07960746328493,5.9503105142681,-0.016039955130947,"60.194141","11.941436"
"1234","Hedmark","kongsvinger_1",10,5,1.07960746328493,5.9503105142681,-0.016096896139968,"60.194141","11.941436"
"1235","Hedmark","kongsvinger_1",11,5,1.07960746328493,5.9503105142681,-0.018089133925078,"60.194141","11.941436"
"1236","Hedmark","kongsvinger_1",12,5,1.07960746328493,5.9503105142681,-0.026740191671713,"60.194141","11.941436"
"1237","Hedmark","kongsvinger_1",1,6,0.8655902018549,4.7707436770334,-0.0254719142845,"60.194141","11.941436"
"1238","Hedmark","kongsvinger_1",2,6,0.8655902018549,4.7707436770334,-0.032819117733319,"60.194141","11.941436"
"1239","Hedmark","kongsvinger_1",3,6,0.8655902018549,4.7707436770334,-0.032154349875859,"60.194141","11.941436"
"1240","Hedmark","kongsvinger_1",4,6,0.8655902018549,4.7707436770334,-0.015303946144074,"60.194141","11.941436"
"1241","Hedmark","kongsvinger_1",5,6,0.8655902018549,4.7707436770334,-0.0111312601689857,"60.194141","11.941436"
"1242","Hedmark","kongsvinger_1",6,6,0.8655902018549,4.7707436770334,-0.0111250197739937,"60.194141","11.941436"
"1243","Hedmark","kongsvinger_1",7,6,0.8655902018549,4.7707436770334,-0.0111250197739974,"60.194141","11.941436"
"1244","Hedmark","kongsvinger_1",8,6,0.8655902018549,4.7707436770334,-0.0111250197739959,"60.194141","11.941436"
"1245","Hedmark","kongsvinger_1",9,6,0.8655902018549,4.7707436770334,-0.0111250197708634,"60.194141","11.941436"
"1246","Hedmark","kongsvinger_1",10,6,0.8655902018549,4.7707436770334,-0.0111564795676412,"60.194141","11.941436"
"1247","Hedmark","kongsvinger_1",11,6,0.8655902018549,4.7707436770334,-0.012657148374571,"60.194141","11.941436"
"1248","Hedmark","kongsvinger_1",12,6,0.8655902018549,4.7707436770334,-0.018898389751632,"60.194141","11.941436"
"1249","Hedmark","kongsvinger_1",1,7,0.0658837953620406,0.363121832327653,-0.022300785870906,"60.194141","11.941436"
"1250","Hedmark","kongsvinger_1",2,7,0.0658837953620406,0.363121832327653,-0.029214897909141,"60.194141","11.941436"
"1251","Hedmark","kongsvinger_1",3,7,0.0658837953620406,0.363121832327653,-0.028646143491617,"60.194141","11.941436"
"1252","Hedmark","kongsvinger_1",4,7,0.0658837953620406,0.363121832327653,-0.012378779778668,"60.194141","11.941436"
"1253","Hedmark","kongsvinger_1",5,7,0.0658837953620406,0.363121832327653,-0.0091566328298554,"60.194141","11.941436"
"1254","Hedmark","kongsvinger_1",6,7,0.0658837953620406,0.363121832327653,-0.0091529222191014,"60.194141","11.941436"
"1255","Hedmark","kongsvinger_1",7,7,0.0658837953620406,0.363121832327653,-0.00915292221910401,"60.194141","11.941436"
"1256","Hedmark","kongsvinger_1",8,7,0.0658837953620406,0.363121832327653,-0.00915292221910291,"60.194141","11.941436"
"1257","Hedmark","kongsvinger_1",9,7,0.0658837953620406,0.363121832327653,-0.00915292221619581,"60.194141","11.941436"
"1258","Hedmark","kongsvinger_1",10,7,0.0658837953620406,0.363121832327653,-0.00917161285577031,"60.194141","11.941436"
"1259","Hedmark","kongsvinger_1",11,7,0.0658837953620406,0.363121832327653,-0.010557377399848,"60.194141","11.941436"
"1260","Hedmark","kongsvinger_1",12,7,0.0658837953620406,0.363121832327653,-0.016046972624338,"60.194141","11.941436"
"1261","Hedmark","kongsvinger_2",1,2,0.0808367770754148,0.445535938690004,0.012835841012977,"60.123316","11.972881"
"1262","Hedmark","kongsvinger_2",2,2,0.0808367770754148,0.445535938690004,0.013806791427276,"60.123316","11.972881"
"1263","Hedmark","kongsvinger_2",3,2,0.0808367770754148,0.445535938690004,0.01373899704589,"60.123316","11.972881"
"1264","Hedmark","kongsvinger_2",4,2,0.0808367770754148,0.445535938690004,-0.00209171163383601,"60.123316","11.972881"
"1265","Hedmark","kongsvinger_2",5,2,0.0808367770754148,0.445535938690004,0.001190858033954,"60.123316","11.972881"
"1266","Hedmark","kongsvinger_2",6,2,0.0808367770754148,0.445535938690004,0.001217318168517,"60.123316","11.972881"
"1267","Hedmark","kongsvinger_2",7,2,0.0808367770754148,0.445535938690004,0.00121731816853599,"60.123316","11.972881"
"1268","Hedmark","kongsvinger_2",8,2,0.0808367770754148,0.445535938690004,0.00121731816852899,"60.123316","11.972881"
"1269","Hedmark","kongsvinger_2",9,2,0.0808367770754148,0.445535938690004,0.001217318148267,"60.123316","11.972881"
"1270","Hedmark","kongsvinger_2",10,2,0.0808367770754148,0.445535938690004,0.00114532202843401,"60.123316","11.972881"
"1271","Hedmark","kongsvinger_2",11,2,0.0808367770754148,0.445535938690004,0.00210761569637802,"60.123316","11.972881"
"1272","Hedmark","kongsvinger_2",12,2,0.0808367770754148,0.445535938690004,0.00254106831004602,"60.123316","11.972881"
"1273","Hedmark","kongsvinger_2",1,3,0.0862317683645095,0.475270702929413,0.00752329796067497,"60.123316","11.972881"
"1274","Hedmark","kongsvinger_2",2,3,0.0862317683645095,0.475270702929413,0.00815721083041399,"60.123316","11.972881"
"1275","Hedmark","kongsvinger_2",3,3,0.0862317683645095,0.475270702929413,0.00813698191941598,"60.123316","11.972881"
"1276","Hedmark","kongsvinger_2",4,3,0.0862317683645095,0.475270702929413,-0.00137287342515899,"60.123316","11.972881"
"1277","Hedmark","kongsvinger_2",5,3,0.0862317683645095,0.475270702929413,0.000557828499209018,"60.123316","11.972881"
"1278","Hedmark","kongsvinger_2",6,3,0.0862317683645095,0.475270702929413,0.000572685502077008,"60.123316","11.972881"
"1279","Hedmark","kongsvinger_2",7,3,0.0862317683645095,0.475270702929413,0.000572685502104986,"60.123316","11.972881"
"1280","Hedmark","kongsvinger_2",8,3,0.0862317683645095,0.475270702929413,0.000572685502094022,"60.123316","11.972881"
"1281","Hedmark","kongsvinger_2",9,3,0.0862317683645095,0.475270702929413,0.000572685476597973,"60.123316","11.972881"
"1282","Hedmark","kongsvinger_2",10,3,0.0862317683645095,0.475270702929413,0.000531807995978018,"60.123316","11.972881"
"1283","Hedmark","kongsvinger_2",11,3,0.0862317683645095,0.475270702929413,0.00104935521355301,"60.123316","11.972881"
"1284","Hedmark","kongsvinger_2",12,3,0.0862317683645095,0.475270702929413,0.00127488850461899,"60.123316","11.972881"
"1285","Hedmark","kongsvinger_2",1,4,0.212742361899242,1.17254016472577,-0.00244730232037904,"60.123316","11.972881"
"1286","Hedmark","kongsvinger_2",2,4,0.212742361899242,1.17254016472577,-0.00314687116675799,"60.123316","11.972881"
"1287","Hedmark","kongsvinger_2",3,4,0.212742361899242,1.17254016472577,-0.00310790871259603,"60.123316","11.972881"
"1288","Hedmark","kongsvinger_2",4,4,0.212742361899242,1.17254016472577,-0.00449476660001499,"60.123316","11.972881"
"1289","Hedmark","kongsvinger_2",5,4,0.212742361899242,1.17254016472577,-0.00258632883364399,"60.123316","11.972881"
"1290","Hedmark","kongsvinger_2",6,4,0.212742361899242,1.17254016472577,-0.00257734745311899,"60.123316","11.972881"
"1291","Hedmark","kongsvinger_2",7,4,0.212742361899242,1.17254016472577,-0.00257734745310401,"60.123316","11.972881"
"1292","Hedmark","kongsvinger_2",8,4,0.212742361899242,1.17254016472577,-0.00257734745311,"60.123316","11.972881"
"1293","Hedmark","kongsvinger_2",9,4,0.212742361899242,1.17254016472577,-0.00257734746843502,"60.123316","11.972881"
"1294","Hedmark","kongsvinger_2",10,4,0.212742361899242,1.17254016472577,-0.00260205849801601,"60.123316","11.972881"
"1295","Hedmark","kongsvinger_2",11,4,0.212742361899242,1.17254016472577,-0.00271652122006799,"60.123316","11.972881"
"1296","Hedmark","kongsvinger_2",12,4,0.212742361899242,1.17254016472577,-0.00385516328165497,"60.123316","11.972881"
"1297","Hedmark","kongsvinger_2",1,5,0.199121647513784,1.0974689163546,-0.00179934680778698,"60.123316","11.972881"
"1298","Hedmark","kongsvinger_2",2,5,0.199121647513784,1.0974689163546,-0.00240334431520101,"60.123316","11.972881"
"1299","Hedmark","kongsvinger_2",3,5,0.199121647513784,1.0974689163546,-0.00237888001611103,"60.123316","11.972881"
"1300","Hedmark","kongsvinger_2",4,5,0.199121647513784,1.0974689163546,-0.004343841269492,"60.123316","11.972881"
"1301","Hedmark","kongsvinger_2",5,5,0.199121647513784,1.0974689163546,-0.00264429141553701,"60.123316","11.972881"
"1302","Hedmark","kongsvinger_2",6,5,0.199121647513784,1.0974689163546,-0.00263536332738198,"60.123316","11.972881"
"1303","Hedmark","kongsvinger_2",7,5,0.199121647513784,1.0974689163546,-0.00263536332737299,"60.123316","11.972881"
"1304","Hedmark","kongsvinger_2",8,5,0.199121647513784,1.0974689163546,-0.00263536332737599,"60.123316","11.972881"
"1305","Hedmark","kongsvinger_2",9,5,0.199121647513784,1.0974689163546,-0.00263536333606601,"60.123316","11.972881"
"1306","Hedmark","kongsvinger_2",10,5,0.199121647513784,1.0974689163546,-0.00265971859595301,"60.123316","11.972881"
"1307","Hedmark","kongsvinger_2",11,5,0.199121647513784,1.0974689163546,-0.002657828740249,"60.123316","11.972881"
"1308","Hedmark","kongsvinger_2",12,5,0.199121647513784,1.0974689163546,-0.00350287351077,"60.123316","11.972881"
"1309","Hedmark","kongsvinger_2",1,6,0.366855095355238,2.02194020080516,-0.00838311174240802,"60.123316","11.972881"
"1310","Hedmark","kongsvinger_2",2,6,0.366855095355238,2.02194020080516,-0.010026202402237,"60.123316","11.972881"
"1311","Hedmark","kongsvinger_2",3,6,0.366855095355238,2.02194020080516,-0.009954052238136,"60.123316","11.972881"
"1312","Hedmark","kongsvinger_2",4,6,0.366855095355238,2.02194020080516,-0.00820292474513601,"60.123316","11.972881"
"1313","Hedmark","kongsvinger_2",5,6,0.366855095355238,2.02194020080516,-0.00574053239601,"60.123316","11.972881"
"1314","Hedmark","kongsvinger_2",6,6,0.366855095355238,2.02194020080516,-0.005730960361848,"60.123316","11.972881"
"1315","Hedmark","kongsvinger_2",7,6,0.366855095355238,2.02194020080516,-0.00573096036183798,"60.123316","11.972881"
"1316","Hedmark","kongsvinger_2",8,6,0.366855095355238,2.02194020080516,-0.00573096036184198,"60.123316","11.972881"
"1317","Hedmark","kongsvinger_2",9,6,0.366855095355238,2.02194020080516,-0.005730960370256,"60.123316","11.972881"
"1318","Hedmark","kongsvinger_2",10,6,0.366855095355238,2.02194020080516,-0.00575704609101099,"60.123316","11.972881"
"1319","Hedmark","kongsvinger_2",11,6,0.366855095355238,2.02194020080516,-0.00611849041086299,"60.123316","11.972881"
"1320","Hedmark","kongsvinger_2",12,6,0.366855095355238,2.02194020080516,-0.00812915557072197,"60.123316","11.972881"
"1321","Hedmark","kongsvinger_2",1,7,0.31744124197975,1.74959327723349,-0.00804482709211496,"60.123316","11.972881"
"1322","Hedmark","kongsvinger_2",2,7,0.31744124197975,1.74959327723349,-0.00960723607534197,"60.123316","11.972881"
"1323","Hedmark","kongsvinger_2",3,7,0.31744124197975,1.74959327723349,-0.009537918801717,"60.123316","11.972881"
"1324","Hedmark","kongsvinger_2",4,7,0.31744124197975,1.74959327723349,-0.00864591518633798,"60.123316","11.972881"
"1325","Hedmark","kongsvinger_2",5,7,0.31744124197975,1.74959327723349,-0.00637875758040199,"60.123316","11.972881"
"1326","Hedmark","kongsvinger_2",6,7,0.31744124197975,1.74959327723349,-0.00636935176707901,"60.123316","11.972881"
"1327","Hedmark","kongsvinger_2",7,7,0.31744124197975,1.74959327723349,-0.00636935176707101,"60.123316","11.972881"
"1328","Hedmark","kongsvinger_2",8,7,0.31744124197975,1.74959327723349,-0.00636935176707501,"60.123316","11.972881"
"1329","Hedmark","kongsvinger_2",9,7,0.31744124197975,1.74959327723349,-0.00636935177558498,"60.123316","11.972881"
"1330","Hedmark","kongsvinger_2",10,7,0.31744124197975,1.74959327723349,-0.00639499391720602,"60.123316","11.972881"
"1331","Hedmark","kongsvinger_2",11,7,0.31744124197975,1.74959327723349,-0.006635370818356,"60.123316","11.972881"
"1332","Hedmark","kongsvinger_2",12,7,0.31744124197975,1.74959327723349,-0.00833095473574902,"60.123316","11.972881"
"1333","Telemark","kviteseid1",1,1,-0.0691693522079312,-0.38123034316162,0.00047201534351804,"59.343617","8.198916"
"1334","Telemark","kviteseid1",2,1,-0.0691693522079312,-0.38123034316162,0.00134063434728898,"59.343617","8.198916"
"1335","Telemark","kviteseid1",3,1,-0.0691693522079312,-0.38123034316162,0.001464563020669,"59.343617","8.198916"
"1336","Telemark","kviteseid1",4,1,-0.0691693522079312,-0.38123034316162,0.00118826529101496,"59.343617","8.198916"
"1337","Telemark","kviteseid1",5,1,-0.0691693522079312,-0.38123034316162,0.00257899184052399,"59.343617","8.198916"
"1338","Telemark","kviteseid1",6,1,-0.0691693522079312,-0.38123034316162,0.00250439337799799,"59.343617","8.198916"
"1339","Telemark","kviteseid1",7,1,-0.0691693522079312,-0.38123034316162,0.00250439337855102,"59.343617","8.198916"
"1340","Telemark","kviteseid1",8,1,-0.0691693522079312,-0.38123034316162,0.00250439337828601,"59.343617","8.198916"
"1341","Telemark","kviteseid1",9,1,-0.0691693522079312,-0.38123034316162,0.002504393157371,"59.343617","8.198916"
"1342","Telemark","kviteseid1",10,1,-0.0691693522079312,-0.38123034316162,0.002551131450615,"59.343617","8.198916"
"1343","Telemark","kviteseid1",11,1,-0.0691693522079312,-0.38123034316162,0.001852177387759,"59.343617","8.198916"
"1344","Telemark","kviteseid1",12,1,-0.0691693522079312,-0.38123034316162,-0.000256567803588015,"59.343617","8.198916"
"1345","Telemark","kviteseid1",1,2,-0.131311303449421,-0.723728814526654,-0.00478728302603504,"59.343617","8.198916"
"1346","Telemark","kviteseid1",2,2,-0.131311303449421,-0.723728814526654,-0.00232682857654498,"59.343617","8.198916"
"1347","Telemark","kviteseid1",3,2,-0.131311303449421,-0.723728814526654,-0.00237168864892301,"59.343617","8.198916"
"1348","Telemark","kviteseid1",4,2,-0.131311303449421,-0.723728814526654,-0.00406818707736695,"59.343617","8.198916"
"1349","Telemark","kviteseid1",5,2,-0.131311303449421,-0.723728814526654,0.00113511196260399,"59.343617","8.198916"
"1350","Telemark","kviteseid1",6,2,-0.131311303449421,-0.723728814526654,0.00094212134681701,"59.343617","8.198916"
"1351","Telemark","kviteseid1",7,2,-0.131311303449421,-0.723728814526654,0.000942121345029995,"59.343617","8.198916"
"1352","Telemark","kviteseid1",8,2,-0.131311303449421,-0.723728814526654,0.000942121345887004,"59.343617","8.198916"
"1353","Telemark","kviteseid1",9,2,-0.131311303449421,-0.723728814526654,0.000942122068911005,"59.343617","8.198916"
"1354","Telemark","kviteseid1",10,2,-0.131311303449421,-0.723728814526654,0.00109183066968999,"59.343617","8.198916"
"1355","Telemark","kviteseid1",11,2,-0.131311303449421,-0.723728814526654,0.00139535271605701,"59.343617","8.198916"
"1356","Telemark","kviteseid1",12,2,-0.131311303449421,-0.723728814526654,-0.00527319191624598,"59.343617","8.198916"
"1357","Telemark","kviteseid1",1,3,-0.121021144781631,-0.667014090521201,-0.00796819817829503,"59.343617","8.198916"
