"","LocalityName","LocalityCode","Plot","Year","Prop_spruce","Prop_pine","Prop_birch","Prop_decid"
"729","Sub_Namdalseid","1SUB","ØV",2009,0.0833333333333333,0,0,0.916666666666667
"730","Sub_Namdalseid","1SUB","NH",2010,0.0256410256410256,0,0,0.974358974358974
"731","Sub_Namdalseid","1SUB","NV",2010,0.0138888888888889,0,0,0.986111111111111
"732","Sub_Namdalseid","1SUB","ØH",2010,0.5,0,0,0.5
"733","Sub_Namdalseid","1SUB","ØV",2010,0.0666666666666667,0,0,0.933333333333333
"734","Sub_Namdalseid","1SUB","NH",2011,0.0357142857142857,0,0,0.964285714285714
"735","Sub_Namdalseid","1SUB","NV",2011,0.0185185185185185,0,0,0.981481481481482
"736","Sub_Namdalseid","1SUB","ØH",2011,0.5,0,0,0.5
"737","Sub_Namdalseid","1SUB","ØV",2011,0.0769230769230769,0,0,0.923076923076923
"738","Sub_Namdalseid","1SUB","NH",2012,0.0303030303030303,0,0,0.96969696969697
"739","Sub_Namdalseid","1SUB","NV",2012,0.0188679245283019,0,0,0.981132075471698
"740","Sub_Namdalseid","1SUB","ØH",2012,0.5,0,0,0.5
"741","Sub_Namdalseid","1SUB","ØV",2012,0.04,0,0,0.96
"742","Sub_Namdalseid","1SUB","NH",2013,0.0434782608695652,0,0,0.956521739130435
"743","Sub_Namdalseid","1SUB","NV",2013,0.0384615384615385,0,0,0.961538461538462
"744","Sub_Namdalseid","1SUB","ØH",2013,0.5,0,0,0.5
"745","Sub_Namdalseid","1SUB","ØV",2013,0.0769230769230769,0,0,0.923076923076923
"746","Sub_Namdalseid","1SUB","NH",2014,0.0384615384615385,0,0,0.961538461538462
"747","Sub_Namdalseid","1SUB","NV",2014,0.025,0,0,0.975
"748","Sub_Namdalseid","1SUB","ØH",2014,0.5,0,0,0.5
"749","Sub_Namdalseid","1SUB","ØV",2014,0.0555555555555556,0,0,0.944444444444444
"750","Sub_Namdalseid","1SUB","NH",2015,0.032258064516129,0,0,0.967741935483871
"751","Sub_Namdalseid","1SUB","NV",2015,0.0277777777777778,0,0,0.972222222222222
"752","Sub_Namdalseid","1SUB","ØH",2015,0.5,0,0,0.5
"753","Sub_Namdalseid","1SUB","ØV",2015,0.0666666666666667,0,0,0.933333333333333
"754","Sub_Namdalseid","1SUB","NH",2016,0.0555555555555556,0,0,0.944444444444444
"755","Sub_Namdalseid","1SUB","NV",2016,0.012987012987013,0,0,0.987012987012987
"756","Sub_Namdalseid","1SUB","ØH",2016,0.5,0,0,0.5
"757","Sub_Namdalseid","1SUB","ØV",2016,0.0357142857142857,0,0,0.964285714285714
"758","Sub_Namdalseid","1SUB","NH",2017,0.0333333333333333,0,0.0333333333333333,0.933333333333333
"759","Sub_Namdalseid","1SUB","NV",2017,0.0178571428571429,0,0.0714285714285714,0.910714285714286
"760","Sub_Namdalseid","1SUB","ØH",2017,0.2,0,0,0.8
"761","Sub_Namdalseid","1SUB","ØV",2017,0.0357142857142857,0,0,0.964285714285714
"762","Sub_Namdalseid","1SUB","NH",2018,0.0357142857142857,0,0.0357142857142857,0.928571428571429
"763","Sub_Namdalseid","1SUB","NV",2018,0.0196078431372549,0,0.0196078431372549,0.96078431372549
"764","Sub_Namdalseid","1SUB","ØH",2018,0.166666666666667,0,0,0.833333333333333
"765","Sub_Namdalseid","1SUB","ØV",2018,0.04,0,0,0.96
"766","Sub_Namdalseid","1SUB","NH",2019,0.0256410256410256,0,0.0256410256410256,0.948717948717949
"767","Sub_Namdalseid","1SUB","NV",2019,0.0181818181818182,0,0.0181818181818182,0.963636363636364
"768","Sub_Namdalseid","1SUB","ØH",2019,0.166666666666667,0,0,0.833333333333333
"769","Sub_Namdalseid","1SUB","ØV",2019,0.0384615384615385,0,0,0.961538461538462
"770","verdal_1vb","1VBB","NH",2009,0.1,0.7,0.1,0.1
"771","verdal_1vb","1VBB","NV",2009,0,0.5,0.5,0
"772","verdal_1vb","1VBB","ØH",2009,0,0.05,0,0.95
"773","verdal_1vb","1VBB","NH",2010,0.0909090909090909,0.727272727272727,0.0909090909090909,0.0909090909090909
"774","verdal_1vb","1VBB","NV",2010,0,0.555555555555556,0.444444444444444,0
"775","verdal_1vb","1VBB","ØH",2010,0,0.0444444444444444,0,0.955555555555556
"776","verdal_1vb","1VBB","NH",2011,0.0909090909090909,0.727272727272727,0.0909090909090909,0.0909090909090909
"777","verdal_1vb","1VBB","NV",2011,0,0.6,0.4,0
"778","verdal_1vb","1VBB","ØH",2011,0,0.05,0,0.95
"779","verdal_1vb","1VBB","NH",2012,0.1,0.8,0.1,0
"780","verdal_1vb","1VBB","NV",2012,0,0.666666666666667,0.333333333333333,0
"781","verdal_1vb","1VBB","ØH",2012,0,0.0508474576271186,0,0.949152542372881
"782","verdal_1vb","1VBB","NH",2013,0.0769230769230769,0.615384615384615,0.153846153846154,0.153846153846154
"783","verdal_1vb","1VBB","NV",2013,0,0.6,0.4,0
"784","verdal_1vb","1VBB","ØH",2013,0,0.157894736842105,0.0526315789473684,0.789473684210526
"785","verdal_1vb","1VBB","NH",2014,0.1,0.6,0.1,0.2
"786","verdal_1vb","1VBB","NV",2014,0,0.636363636363636,0.363636363636364,0
"787","verdal_1vb","1VBB","ØH",2014,0,0.0882352941176471,0.0294117647058824,0.882352941176471
"788","verdal_1vb","1VBB","NH",2015,0.1,0.7,0.1,0.1
"789","verdal_1vb","1VBB","NV",2015,0,0.6,0.4,0
"790","verdal_1vb","1VBB","ØH",2015,0,0.0444444444444444,0.0666666666666667,0.888888888888889
"791","verdal_1vb","1VBB","ØV",2015,0,0,0,1
"792","verdal_1vb","1VBB","NH",2016,0.1,0.7,0.1,0.1
"793","verdal_1vb","1VBB","NV",2016,0,0.555555555555556,0.444444444444444,0
"794","verdal_1vb","1VBB","ØH",2016,0,0.19047619047619,0.0476190476190476,0.761904761904762
"795","verdal_1vb","1VBB","ØV",2016,0,0,0,1
"796","verdal_1vb","1VBB","NH",2017,0.0909090909090909,0.727272727272727,0.0909090909090909,0.0909090909090909
"797","verdal_1vb","1VBB","NV",2017,0.0714285714285714,0.642857142857143,0.285714285714286,0
"798","verdal_1vb","1VBB","ØH",2017,0,0.0847457627118644,0.0508474576271186,0.864406779661017
"799","verdal_1vb","1VBB","ØV",2017,0,0,0,1
"800","verdal_1vb","1VBB","NH",2018,0.1,0.7,0.1,0.1
"801","verdal_1vb","1VBB","NV",2018,0,0.636363636363636,0.363636363636364,0
"802","verdal_1vb","1VBB","ØH",2018,0,0.0851063829787234,0.0425531914893617,0.872340425531915
"803","verdal_1vb","1VBB","ØV",2018,0,0,0,1
"804","verdal_1vb","1VBB","NH",2019,0.1,0.7,0.1,0.1
"805","verdal_1vb","1VBB","NV",2019,0,0.636363636363636,0.363636363636364,0
"806","verdal_1vb","1VBB","ØH",2019,0,0.104166666666667,0.0416666666666667,0.854166666666667
"807","verdal_1vb","1VBB","ØV",2019,0,0,0,1
"808","verdal_1vb","1VBUB","NH",2009,0,0.666666666666667,0.333333333333333,0
"809","verdal_1vb","1VBUB","NV",2009,0,0,1,0
"810","verdal_1vb","1VBUB","ØH",2009,0.5,0.5,0,0
"811","verdal_1vb","1VBUB","ØV",2009,0,0.0769230769230769,0.923076923076923,0
"812","verdal_1vb","1VBUB","NH",2010,0,0.909090909090909,0.0909090909090909,0
"813","verdal_1vb","1VBUB","NV",2010,0,0,1,0
"814","verdal_1vb","1VBUB","ØH",2010,0.5,0.5,0,0
"815","verdal_1vb","1VBUB","ØV",2010,0,0.5,0.5,0
"816","verdal_1vb","1VBUB","NH",2011,0,0.75,0.25,0
"817","verdal_1vb","1VBUB","NV",2011,0,0.166666666666667,0.833333333333333,0
"818","verdal_1vb","1VBUB","ØH",2011,0.5,0.5,0,0
"819","verdal_1vb","1VBUB","ØV",2011,0,0.461538461538462,0.538461538461538,0
"820","verdal_1vb","1VBUB","NH",2012,0,0.727272727272727,0.272727272727273,0
"821","verdal_1vb","1VBUB","NV",2012,0,0.25,0.75,0
"822","verdal_1vb","1VBUB","ØH",2012,0.5,0.5,0,0
"823","verdal_1vb","1VBUB","ØV",2012,0,0.28,0.72,0
"824","verdal_1vb","1VBUB","NH",2013,0,0.7,0.3,0
"825","verdal_1vb","1VBUB","NV",2013,0,0.333333333333333,0.666666666666667,0
"826","verdal_1vb","1VBUB","ØH",2013,0.5,0.5,0,0
"827","verdal_1vb","1VBUB","ØV",2013,0.352941176470588,0.352941176470588,0.294117647058824,0
"828","verdal_1vb","1VBUB","NH",2014,0.111111111111111,0.666666666666667,0.222222222222222,0
"829","verdal_1vb","1VBUB","NV",2014,0,0.333333333333333,0.666666666666667,0
"830","verdal_1vb","1VBUB","ØH",2014,0,1,0,0
"831","verdal_1vb","1VBUB","ØV",2014,0,0.555555555555556,0.444444444444444,0
"832","verdal_1vb","1VBUB","NH",2015,0.111111111111111,0.555555555555556,0.333333333333333,0
"833","verdal_1vb","1VBUB","NV",2015,0,0.333333333333333,0.666666666666667,0
"834","verdal_1vb","1VBUB","ØH",2015,0,1,0,0
"835","verdal_1vb","1VBUB","ØV",2015,0,0.5,0.5,0
"836","verdal_1vb","1VBUB","NH",2016,0.1,0.6,0.3,0
"837","verdal_1vb","1VBUB","NV",2016,0,0.333333333333333,0.666666666666667,0
"838","verdal_1vb","1VBUB","ØH",2016,0,1,0,0
"839","verdal_1vb","1VBUB","ØV",2016,0,0.333333333333333,0.666666666666667,0
"840","verdal_1vb","1VBUB","NH",2017,0.0909090909090909,0.636363636363636,0.272727272727273,0
"841","verdal_1vb","1VBUB","NV",2017,0,0.5,0.5,0
"842","verdal_1vb","1VBUB","ØH",2017,0.2,0.8,0,0
"843","verdal_1vb","1VBUB","ØV",2017,0,0.260869565217391,0.739130434782609,0
"844","verdal_1vb","1VBUB","NH",2018,0.1,0.6,0.3,0
"845","verdal_1vb","1VBUB","NV",2018,0,0.571428571428571,0.428571428571429,0
"846","verdal_1vb","1VBUB","ØH",2018,0.2,0.8,0,0
"847","verdal_1vb","1VBUB","ØV",2018,0,0.375,0.625,0
"848","verdal_1vb","1VBUB","NH",2019,0.1,0.6,0.3,0
"849","verdal_1vb","1VBUB","NV",2019,0,0.571428571428571,0.428571428571429,0
"850","verdal_1vb","1VBUB","ØH",2019,0.2,0.8,0,0
"851","verdal_1vb","1VBUB","ØV",2019,0,0.363636363636364,0.636363636363636,0
"852","steinkjer_2BBb","2BBB","NH",2009,0.0350877192982456,0,0.0350877192982456,0.929824561403509
"853","steinkjer_2BBb","2BBB","NV",2009,0.105263157894737,0,0,0.894736842105263
"854","steinkjer_2BBb","2BBB","ØH",2009,0.0697674418604651,0,0.0465116279069767,0.883720930232558
"855","steinkjer_2BBb","2BBB","ØV",2009,0.0833333333333333,0,0,0.916666666666667
"856","steinkjer_2BBb","2BBB","NH",2010,0.0588235294117647,0,0.0588235294117647,0.882352941176471
"857","steinkjer_2BBb","2BBB","NV",2010,0.0869565217391304,0,0,0.91304347826087
"858","steinkjer_2BBb","2BBB","ØH",2010,0.0714285714285714,0,0.0476190476190476,0.880952380952381
"859","steinkjer_2BBb","2BBB","ØV",2010,0.0869565217391304,0,0,0.91304347826087
"860","steinkjer_2BBb","2BBB","NH",2011,0.15,0,0.2,0.65
"861","steinkjer_2BBb","2BBB","NV",2011,0.0833333333333333,0,0.0416666666666667,0.875
"862","steinkjer_2BBb","2BBB","ØH",2011,0.12,0,0.08,0.8
"863","steinkjer_2BBb","2BBB","ØV",2011,0.0869565217391304,0,0,0.91304347826087
"864","steinkjer_2BBb","2BBB","NH",2012,0.075,0,0.1,0.825
"865","steinkjer_2BBb","2BBB","NV",2012,0.0588235294117647,0,0.0294117647058824,0.911764705882353
"866","steinkjer_2BBb","2BBB","ØH",2012,0.0967741935483871,0.032258064516129,0.0645161290322581,0.806451612903226
"867","steinkjer_2BBb","2BBB","ØV",2012,0.0952380952380952,0,0,0.904761904761905
"868","steinkjer_2BBb","2BBB","NH",2013,0.166666666666667,0,0.166666666666667,0.666666666666667
"869","steinkjer_2BBb","2BBB","NV",2013,0.166666666666667,0,0.0833333333333333,0.75
"870","steinkjer_2BBb","2BBB","ØH",2013,0.125,0,0.125,0.75
"871","steinkjer_2BBb","2BBB","ØV",2013,0.25,0,0,0.75
"872","steinkjer_2BBb","2BBB","NH",2014,0.15,0,0.2,0.65
"873","steinkjer_2BBb","2BBB","NV",2014,0.222222222222222,0,0.111111111111111,0.666666666666667
"874","steinkjer_2BBb","2BBB","ØH",2014,0.176470588235294,0,0.117647058823529,0.705882352941177
"875","steinkjer_2BBb","2BBB","ØV",2014,0.2,0,0,0.8
"876","steinkjer_2BBb","2BBB","NH",2015,0.16,0,0.16,0.68
"877","steinkjer_2BBb","2BBB","NV",2015,0.222222222222222,0,0.111111111111111,0.666666666666667
"878","steinkjer_2BBb","2BBB","ØH",2015,0.214285714285714,0,0.142857142857143,0.642857142857143
"879","steinkjer_2BBb","2BBB","ØV",2015,0.222222222222222,0,0,0.777777777777778
"880","steinkjer_2BBb","2BBB","NH",2016,0.075,0,0.125,0.8
"881","steinkjer_2BBb","2BBB","NV",2016,0.0645161290322581,0,0.032258064516129,0.903225806451613
"882","steinkjer_2BBb","2BBB","ØH",2016,0.0967741935483871,0,0.0645161290322581,0.838709677419355
"883","steinkjer_2BBb","2BBB","ØV",2016,0.0833333333333333,0,0,0.916666666666667
"884","steinkjer_2BBb","2BBB","NH",2017,0.0833333333333333,0,0.0833333333333333,0.833333333333333
"885","steinkjer_2BBb","2BBB","NV",2017,0.0833333333333333,0,0.0416666666666667,0.875
"886","steinkjer_2BBb","2BBB","ØH",2017,0.0697674418604651,0,0.0697674418604651,0.86046511627907
"887","steinkjer_2BBb","2BBB","ØV",2017,0.08,0,0.16,0.76
"888","steinkjer_2BBb","2BBB","NH",2018,0.2,0,0.15,0.65
"889","steinkjer_2BBb","2BBB","NV",2018,0.0769230769230769,0,0.0769230769230769,0.846153846153846
"890","steinkjer_2BBb","2BBB","ØH",2018,0.0810810810810811,0,0.0810810810810811,0.837837837837838
"891","steinkjer_2BBb","2BBB","ØV",2018,0.111111111111111,0,0.222222222222222,0.666666666666667
"892","steinkjer_2BBb","2BBB","NH",2019,0.147058823529412,0,0.0882352941176471,0.764705882352941
"893","steinkjer_2BBb","2BBB","NV",2019,0.222222222222222,0,0.111111111111111,0.666666666666667
"894","steinkjer_2BBb","2BBB","ØH",2019,0.103448275862069,0,0.137931034482759,0.758620689655172
"895","steinkjer_2BBb","2BBB","ØV",2019,0.153846153846154,0,0.307692307692308,0.538461538461538
"896","steinkjer_2BBb","2BBUB","NH",2009,0,0,0,1
"897","steinkjer_2BBb","2BBUB","NV",2009,0.0204081632653061,0,0,0.979591836734694
"898","steinkjer_2BBb","2BBUB","ØH",2009,0,0,0.210526315789474,0.789473684210526
"899","steinkjer_2BBb","2BBUB","ØV",2009,0.05,0,0.1,0.85
"900","steinkjer_2BBb","2BBUB","NH",2010,0,0,0,1
"901","steinkjer_2BBb","2BBUB","NV",2010,0.0256410256410256,0,0,0.974358974358974
"902","steinkjer_2BBb","2BBUB","ØH",2010,0,0,0.333333333333333,0.666666666666667
"903","steinkjer_2BBb","2BBUB","ØV",2010,0.0555555555555556,0,0.111111111111111,0.833333333333333
"904","steinkjer_2BBb","2BBUB","NH",2011,0,0,0.111111111111111,0.888888888888889
"905","steinkjer_2BBb","2BBUB","NV",2011,0.0416666666666667,0,0,0.958333333333333
"906","steinkjer_2BBb","2BBUB","ØH",2011,0,0,0.4375,0.5625
"907","steinkjer_2BBb","2BBUB","ØV",2011,0.0833333333333333,0,0.166666666666667,0.75
"908","steinkjer_2BBb","2BBUB","NH",2012,0,0,0.285714285714286,0.714285714285714
"909","steinkjer_2BBb","2BBUB","NV",2012,0.0256410256410256,0,0,0.974358974358974
"910","steinkjer_2BBb","2BBUB","ØH",2012,0,0,0.260869565217391,0.739130434782609
"911","steinkjer_2BBb","2BBUB","ØV",2012,0.0909090909090909,0,0.181818181818182,0.727272727272727
"912","steinkjer_2BBb","2BBUB","NH",2013,0,0,0.166666666666667,0.833333333333333
"913","steinkjer_2BBb","2BBUB","NV",2013,0.111111111111111,0,0,0.888888888888889
"914","steinkjer_2BBb","2BBUB","ØH",2013,0,0,0.125,0.875
"915","steinkjer_2BBb","2BBUB","ØV",2013,0.142857142857143,0,0.285714285714286,0.571428571428571
"916","steinkjer_2BBb","2BBUB","NH",2014,0,0,0.25,0.75
"917","steinkjer_2BBb","2BBUB","NV",2014,0.0555555555555556,0,0,0.944444444444444
"918","steinkjer_2BBb","2BBUB","ØH",2014,0,0,0.230769230769231,0.769230769230769
"919","steinkjer_2BBb","2BBUB","ØV",2014,0.125,0,0.25,0.625
"920","steinkjer_2BBb","2BBUB","NH",2015,0,0,0.285714285714286,0.714285714285714
"921","steinkjer_2BBb","2BBUB","NV",2015,0.0625,0,0,0.9375
"922","steinkjer_2BBb","2BBUB","ØH",2015,0,0,0.285714285714286,0.714285714285714
"923","steinkjer_2BBb","2BBUB","ØV",2015,0.166666666666667,0,0.166666666666667,0.666666666666667
"924","steinkjer_2BBb","2BBUB","NH",2016,0,0,0.181818181818182,0.818181818181818
"925","steinkjer_2BBb","2BBUB","NV",2016,0.0285714285714286,0,0,0.971428571428571
"926","steinkjer_2BBb","2BBUB","ØH",2016,0,0,0.32,0.68
"927","steinkjer_2BBb","2BBUB","ØV",2016,0.1,0,0.2,0.7
"928","steinkjer_2BBb","2BBUB","NH",2017,0,0,0.363636363636364,0.636363636363636
"929","steinkjer_2BBb","2BBUB","NV",2017,0.0303030303030303,0,0,0.96969696969697
"930","steinkjer_2BBb","2BBUB","ØH",2017,0.0285714285714286,0,0.142857142857143,0.828571428571429
"931","steinkjer_2BBb","2BBUB","ØV",2017,0.111111111111111,0,0.222222222222222,0.666666666666667
"932","steinkjer_2BBb","2BBUB","NH",2018,0,0,0.375,0.625
"933","steinkjer_2BBb","2BBUB","NV",2018,0.037037037037037,0,0,0.962962962962963
"934","steinkjer_2BBb","2BBUB","ØH",2018,0.037037037037037,0,0.148148148148148,0.814814814814815
"935","steinkjer_2BBb","2BBUB","ØV",2018,0.111111111111111,0,0.222222222222222,0.666666666666667
"936","steinkjer_2BBb","2BBUB","NH",2019,0,0,0.333333333333333,0.666666666666667
"937","steinkjer_2BBb","2BBUB","NV",2019,0.0434782608695652,0,0,0.956521739130435
"938","steinkjer_2BBb","2BBUB","ØH",2019,0.0357142857142857,0,0.142857142857143,0.821428571428571
"939","steinkjer_2BBb","2BBUB","ØV",2019,0.125,0,0.25,0.625
"940","Nome_Cappelen2","2CAB","NH",2010,0,1,0,0
"941","Nome_Cappelen2","2CAB","NV",2010,0.24,0.32,0.44,0
"942","Nome_Cappelen2","2CAB","ØH",2010,0,0.25,0.75,0
"943","Nome_Cappelen2","2CAB","ØV",2010,0.108108108108108,0.297297297297297,0.594594594594595,0
"944","Nome_Cappelen2","2CAB","NH",2011,0,1,0,0
"945","Nome_Cappelen2","2CAB","NV",2011,0.2,0.228571428571429,0.514285714285714,0.0571428571428571
"946","Nome_Cappelen2","2CAB","ØH",2011,0.0909090909090909,0.272727272727273,0.636363636363636,0
"947","Nome_Cappelen2","2CAB","ØV",2011,0.0930232558139535,0.209302325581395,0.697674418604651,0
"948","Nome_Cappelen2","2CAB","NH",2012,0,1,0,0
"949","Nome_Cappelen2","2CAB","NV",2012,0.12,0.28,0.52,0.08
"950","Nome_Cappelen2","2CAB","ØH",2012,0.230769230769231,0.307692307692308,0.461538461538462,0
"951","Nome_Cappelen2","2CAB","ØV",2012,0.177777777777778,0.244444444444444,0.577777777777778,0
"952","Nome_Cappelen2","2CAB","NH",2013,0,1,0,0
"953","Nome_Cappelen2","2CAB","NV",2013,0.272727272727273,0.318181818181818,0.318181818181818,0.0909090909090909
"954","Nome_Cappelen2","2CAB","ØH",2013,0.181818181818182,0.363636363636364,0.454545454545455,0
"955","Nome_Cappelen2","2CAB","ØV",2013,0.179487179487179,0.230769230769231,0.58974358974359,0
"956","Nome_Cappelen2","2CAB","NH",2014,0,1,0,0
"957","Nome_Cappelen2","2CAB","NV",2014,0.25,0.333333333333333,0.333333333333333,0.0833333333333333
"958","Nome_Cappelen2","2CAB","ØH",2014,0.272727272727273,0.454545454545455,0.272727272727273,0
"959","Nome_Cappelen2","2CAB","ØV",2014,0.228571428571429,0.257142857142857,0.514285714285714,0
"960","Nome_Cappelen2","2CAB","NH",2015,0,1,0,0
"961","Nome_Cappelen2","2CAB","NV",2015,0.24,0.36,0.32,0.08
"962","Nome_Cappelen2","2CAB","ØH",2015,0.3,0.5,0.2,0
"963","Nome_Cappelen2","2CAB","ØV",2015,0.173913043478261,0.391304347826087,0.434782608695652,0
"964","Nome_Cappelen2","2CAB","NH",2016,0,1,0,0
"965","Nome_Cappelen2","2CAB","NV",2016,0.24,0.36,0.32,0.08
"966","Nome_Cappelen2","2CAB","ØH",2016,0.166666666666667,0.5,0.166666666666667,0.166666666666667
"967","Nome_Cappelen2","2CAB","ØV",2016,0.217391304347826,0.391304347826087,0.391304347826087,0
"968","Nome_Cappelen2","2CAB","NH",2017,0,1,0,0
"969","Nome_Cappelen2","2CAB","NV",2017,0.227272727272727,0.363636363636364,0.363636363636364,0.0454545454545455
"970","Nome_Cappelen2","2CAB","ØH",2017,0.0909090909090909,0.545454545454545,0.181818181818182,0.181818181818182
"971","Nome_Cappelen2","2CAB","ØV",2017,0.208333333333333,0.375,0.416666666666667,0
"972","Nome_Cappelen2","2CAB","NH",2018,0,1,0,0
"973","Nome_Cappelen2","2CAB","NV",2018,0.227272727272727,0.363636363636364,0.363636363636364,0.0454545454545455
"974","Nome_Cappelen2","2CAB","ØH",2018,0.0909090909090909,0.545454545454545,0.181818181818182,0.181818181818182
"975","Nome_Cappelen2","2CAB","ØV",2018,0.208333333333333,0.375,0.416666666666667,0
"976","Nome_Cappelen2","2CAUB","NH",2010,0.117647058823529,0.411764705882353,0.470588235294118,0
"977","Nome_Cappelen2","2CAUB","NV",2010,0,0.705882352941177,0.235294117647059,0.0588235294117647
"978","Nome_Cappelen2","2CAUB","ØH",2010,0.181818181818182,0.272727272727273,0.5,0.0454545454545455
"979","Nome_Cappelen2","2CAUB","ØV",2010,0.185185185185185,0.37037037037037,0.444444444444444,0
"980","Nome_Cappelen2","2CAUB","NH",2011,0.15,0.35,0.5,0
"981","Nome_Cappelen2","2CAUB","NV",2011,0,0.625,0.25,0.125
"982","Nome_Cappelen2","2CAUB","ØH",2011,0.153846153846154,0.346153846153846,0.461538461538462,0.0384615384615385
"983","Nome_Cappelen2","2CAUB","ØV",2011,0.172413793103448,0.344827586206897,0.482758620689655,0
"984","Nome_Cappelen2","2CAUB","NH",2012,0.15,0.4,0.45,0
"985","Nome_Cappelen2","2CAUB","NV",2012,0,0.5625,0.3125,0.125
"986","Nome_Cappelen2","2CAUB","ØH",2012,0.16,0.36,0.44,0.04
"987","Nome_Cappelen2","2CAUB","ØV",2012,0.2,0.36,0.44,0
"988","Nome_Cappelen2","2CAUB","NH",2013,0.2,0.4,0.4,0
"989","Nome_Cappelen2","2CAUB","NV",2013,0,0.5625,0.3125,0.125
"990","Nome_Cappelen2","2CAUB","ØH",2013,0.142857142857143,0.285714285714286,0.523809523809524,0.0476190476190476
"991","Nome_Cappelen2","2CAUB","ØV",2013,0.25,0.45,0.3,0
"992","Nome_Cappelen2","2CAUB","NH",2014,0.176470588235294,0.470588235294118,0.352941176470588,0
"993","Nome_Cappelen2","2CAUB","NV",2014,0,0.526315789473684,0.368421052631579,0.105263157894737
"994","Nome_Cappelen2","2CAUB","ØH",2014,0.166666666666667,0.277777777777778,0.5,0.0555555555555556
"995","Nome_Cappelen2","2CAUB","ØV",2014,0.136363636363636,0.409090909090909,0.454545454545455,0
"996","Nome_Cappelen2","2CAUB","NH",2015,0.2,0.4,0.4,0
"997","Nome_Cappelen2","2CAUB","NV",2015,0,0.625,0.25,0.125
"998","Nome_Cappelen2","2CAUB","ØH",2015,0.0869565217391304,0.347826086956522,0.521739130434783,0.0434782608695652
"999","Nome_Cappelen2","2CAUB","ØV",2015,0.136363636363636,0.409090909090909,0.454545454545455,0
"1000","Nome_Cappelen2","2CAUB","NH",2016,0.266666666666667,0.333333333333333,0.4,0
"1001","Nome_Cappelen2","2CAUB","NV",2016,0,0.625,0.25,0.125
"1002","Nome_Cappelen2","2CAUB","ØH",2016,0.08,0.4,0.48,0.04
"1003","Nome_Cappelen2","2CAUB","ØV",2016,0.136363636363636,0.409090909090909,0.454545454545455,0
"1004","Nome_Cappelen2","2CAUB","NH",2017,0.266666666666667,0.333333333333333,0.4,0
"1005","Nome_Cappelen2","2CAUB","NV",2017,0,0.625,0.25,0.125
"1006","Nome_Cappelen2","2CAUB","ØH",2017,0.08,0.4,0.48,0.04
"1007","Nome_Cappelen2","2CAUB","ØV",2017,0.136363636363636,0.409090909090909,0.454545454545455,0
"1008","Nome_Cappelen2","2CAUB","NH",2018,0.266666666666667,0.333333333333333,0.4,0
"1009","Nome_Cappelen2","2CAUB","NV",2018,0,0.625,0.25,0.125
"1010","Nome_Cappelen2","2CAUB","ØH",2018,0.08,0.4,0.48,0.04
"1011","Nome_Cappelen2","2CAUB","ØV",2018,0.136363636363636,0.409090909090909,0.454545454545455,0
"1012","Fritsøe2","2FRB","NH",2010,0.75,0,0,0.25
"1013","Fritsøe2","2FRB","NV",2010,0.285714285714286,0,0,0.714285714285714
"1014","Fritsøe2","2FRB","ØH",2010,0.96,0,0.04,0
"1015","Fritsøe2","2FRB","ØV",2010,0.272727272727273,0,0.181818181818182,0.545454545454545
"1016","Fritsøe2","2FRB","NH",2011,0.875,0,0,0.125
"1017","Fritsøe2","2FRB","NV",2011,0.125,0,0,0.875
"1018","Fritsøe2","2FRB","ØH",2011,0.964285714285714,0,0.0357142857142857,0
"1019","Fritsøe2","2FRB","ØV",2011,0.272727272727273,0,0.181818181818182,0.545454545454545
"1020","Fritsøe2","2FRB","NH",2012,0.857142857142857,0,0,0.142857142857143
"1021","Fritsøe2","2FRB","NV",2012,0.142857142857143,0,0,0.857142857142857
"1022","Fritsøe2","2FRB","ØH",2012,0.916666666666667,0,0.0833333333333333,0
"1023","Fritsøe2","2FRB","ØV",2012,0.272727272727273,0,0.272727272727273,0.454545454545455
"1024","Fritsøe2","2FRB","NH",2013,0.857142857142857,0,0,0.142857142857143
"1025","Fritsøe2","2FRB","NV",2013,0.333333333333333,0,0,0.666666666666667
"1026","Fritsøe2","2FRB","ØH",2013,0.925925925925926,0,0.0740740740740741,0
"1027","Fritsøe2","2FRB","ØV",2013,0.3,0,0.3,0.4
"1028","Fritsøe2","2FRB","NH",2014,0.875,0,0,0.125
"1029","Fritsøe2","2FRB","NV",2014,0.181818181818182,0,0,0.818181818181818
"1030","Fritsøe2","2FRB","ØH",2014,0.939393939393939,0,0.0606060606060606,0
"1031","Fritsøe2","2FRB","ØV",2014,0.25,0,0.25,0.5
"1032","Fritsøe2","2FRB","NH",2015,0.909090909090909,0,0,0.0909090909090909
"1033","Fritsøe2","2FRB","NV",2015,0.230769230769231,0,0,0.769230769230769
"1034","Fritsøe2","2FRB","ØH",2015,0.95,0,0.05,0
"1035","Fritsøe2","2FRB","ØV",2015,0.333333333333333,0,0.222222222222222,0.444444444444444
"1036","Fritsøe2","2FRB","NH",2016,0.875,0,0,0.125
"1037","Fritsøe2","2FRB","NV",2016,0.166666666666667,0,0,0.833333333333333
"1038","Fritsøe2","2FRB","ØH",2016,0.95,0,0.05,0
"1039","Fritsøe2","2FRB","ØV",2016,0.333333333333333,0,0.222222222222222,0.444444444444444
"1040","Fritsøe2","2FRB","NH",2017,0.909090909090909,0,0,0.0909090909090909
