"","Region","LocalityName","LocalityCode","Treatment","Subplot","Years_Since_Exclosure","Group","Volume_m3","Volume_m3ha"
"253","Trøndelag","steinkjer_2bbb","2BBUB","UB","NH",2,"Deciduous",0.000198807368421053,0.158205877036511
"254","Telemark","nome_cappelen2","2CAUB","UB","NH",2,"Deciduous",0.00141090905263158,1.12276574989709
"255","Telemark","fritsoe2","2FRUB","UB","NH",2,"Deciduous",0.00079522947368421,0.632823508146042
"256","Telemark","kviteseid2","2KVUB","UB","NH",2,"Deciduous",5.68021052631579e-05,0.0452016791532887
"257","Trøndelag","verdal_2vb","2VBUB","UB","NH",2,"Deciduous",0.00370337515789474,2.94705231251338
"258","Telemark","drangedal3","3DRUB","UB","NH",2,"Deciduous",7.06498947368421e-05,0.0562213998814525
"259","Telemark","kviteseid3","3KVUB","UB","NH",2,"Deciduous",0.00114103284210526,0.908005085256235
"260","Telemark","drangedal4","4DRUB","UB","NH",2,"Deciduous",0.00400047557894737,3.18347731553943
"261","Telemark","notodden4","4NOUB","UB","NH",2,"Deciduous",0.00169700842105263,1.35043639339549
"262","Telemark","notodden5","5NOUB","UB","NH",2,"Deciduous",0.00204529473684211,1.62759383724129
"263","Telemark","notodden6","6NOUB","UB","NH",2,"Deciduous",0.000705454526315789,0.561382874948547
"264","Trøndelag","bratsberg","BRUB","UB","NH",2,"Deciduous",0.00644703894736842,5.13039058389827
"265","Trøndelag","selbu_flub","FLUB","UB","NH",2,"Deciduous",0.00357553178947369,2.84531779238474
"266","Trøndelag","hi_tydal","HIUB","UB","NH",2,"Deciduous",0.00166152778947369,1.32220180389644
"267","Trøndelag","selbu_kl","KLUB","UB","NH",2,"Deciduous",0.000113604210526316,0.0904033583065776
"268","Trøndelag","malvik","MAUB","UB","NH",2,"Deciduous",0.00172797242105263,1.37507676168498
"269","Trøndelag","sl_tydal","SEUB","UB","NH",2,"Deciduous",0.00109455115789474,0.871016136229525
"270","Trøndelag","selbu_sl","SLUB","UB","NH",2,"Deciduous",0.00148184547368421,1.17921516017596
"271","Trøndelag","steinkjer_1bbb","1BBB","B","NV",2,"Deciduous",0.00234031418947368,1.86236285821419
"272","Telemark","nome_cappelen1","1CAB","B","NV",2,"Deciduous",7.43052631578947e-05,0.0591302496466152
"273","Telemark","drangedal1","1DRB","B","NV",2,"Deciduous",0.000743052631578947,0.591302496466152
"274","Telemark","fritsoe1","1FRB","B","NV",2,"Deciduous",5.83396210526316e-05,0.0464251953431716
"275","Trøndelag","namdalseid_1kub","1KB","B","NV",2,"Deciduous",0.00201975427368421,1.60726938243912
"276","Telemark","kviteseid1","1KVB","B","NV",2,"Deciduous",0.00654917650526315,5.21166906996968
"277","Telemark","notodden1","1NOB","B","NV",2,"Deciduous",0.00175068261052632,1.39314895625143
"278","Trøndelag","nsb_verdal","1NSB","B","NV",2,"Deciduous",0.00184166593684211,1.46555118686194
"279","Trøndelag","sub_namdalseid","1SB","B","NV",2,"Deciduous",0.00173418231578948,1.38001843890223
"280","Trøndelag","verdal_1vb","1VBB","B","NV",2,"Deciduous",0.000594442105263158,0.473041997172922
"281","Trøndelag","steinkjer_2bbb","2BBB","B","NV",2,"Deciduous",0.0014648428631579,1.16568491262232
"282","Telemark","nome_cappelen2","2CAB","B","NV",2,"Deciduous",0.00220328421052632,1.75331786570794
"283","Telemark","fritsoe2","2FRB","B","NV",2,"Deciduous",0.000648088168421053,0.515732177817917
"284","Telemark","kviteseid2","2KVB","B","NV",2,"Deciduous",0.000460550147368421,0.366494162476925
"285","Trøndelag","verdal_2vb","2VBB","B","NV",2,"Deciduous",0.0159978631578947,12.7306950024333
"286","Telemark","kviteseid3","3KVB","B","NV",2,"Deciduous",0.000700075452631579,0.557102344118059
"287","Telemark","notodden3","3NOB","B","NV",2,"Deciduous",0.000371526315789474,0.295651248233076
"288","Telemark","drangedal4","4DRB","B","NV",2,"Deciduous",0.0024737884631579,1.96857831037641
"289","Telemark","notodden4","4NOB","B","NV",2,"Deciduous",0.00539727267368421,4.29501312615826
"290","Telemark","notodden5","5NOB","B","NV",2,"Deciduous",0.000716041094736842,0.569807398421502
"291","Telemark","notodden6","6NOB","B","NV",2,"Deciduous",0.000178195031578947,0.141803100551029
"292","Trøndelag","bratsberg","BRB","B","NV",2,"Deciduous",0.00306260092631579,2.43714038070487
"293","Trøndelag","selbu_flub","FLB","B","NV",2,"Deciduous",0.000565539621052632,0.450042131024218
"294","Trøndelag","hi_tydal","HIB","B","NV",2,"Deciduous",0.00113232631578947,0.901076651754646
"295","Trøndelag","selbu_kl","KLB","B","NV",2,"Deciduous",0.00126318947368421,1.00521424399246
"296","Trøndelag","malvik","MAB","B","NV",2,"Deciduous",0.000832720336842106,0.662657789107846
"297","Trøndelag","sl_tydal","SEB","B","NV",2,"Deciduous",0.000655810526315789,0.521877434974277
"298","Trøndelag","selbu_sl","SLB","B","NV",2,"Deciduous",0.0005072,0.403616935681047
"299","Trøndelag","steinkjer_1bbb","1BBUB","UB","NV",2,"Deciduous",0.00208122189473684,1.65618376109224
"300","Telemark","drangedal1","1DRUB","UB","NV",2,"Deciduous",0.00028401052631579,0.226008395766444
"301","Telemark","fritsoe1","1FRUB","UB","NV",2,"Deciduous",0.00350341578947369,2.78792970300466
"302","Trøndelag","namdalseid_1kub","1KUB","UB","NV",2,"Deciduous",0.00232298357894737,1.84857159655388
"303","Telemark","kviteseid1","1KVUB","UB","NV",2,"Deciduous",0.000312411578947369,0.248609235343088
"304","Telemark","notodden1","1NOUB","UB","NV",2,"Deciduous",0.00604906357894736,4.81369184833312
"305","Trøndelag","sub_namdalseid","1SUB","UB","NV",2,"Deciduous",0.00318091789473684,2.53129403258417
"306","Trøndelag","verdal_1vb","1VBUB","UB","NV",2,"Deciduous",0.00123376210526316,0.981796688260474
"307","Trøndelag","steinkjer_2bbb","2BBUB","UB","NV",2,"Deciduous",0.00142005263157895,1.13004197883222
"308","Telemark","nome_cappelen2","2CAUB","UB","NV",2,"Deciduous",0.000691606736842105,0.550363154220383
"309","Telemark","fritsoe2","2FRUB","UB","NV",2,"Deciduous",0.00124078926315789,0.987388722834648
"310","Telemark","kviteseid2","2KVUB","UB","NV",2,"Deciduous",0.00105765957894737,0.841658750489832
"311","Telemark","drangedal3","3DRUB","UB","NV",2,"Deciduous",0.000211949684210526,0.168664199644357
"312","Telemark","kviteseid3","3KVUB","UB","NV",2,"Deciduous",0.000729570315789474,0.580573610455049
"313","Telemark","notodden3","3NOUB","UB","NV",2,"Deciduous",0.000979483578947368,0.779448266334072
"314","Telemark","drangedal4","4DRUB","UB","NV",2,"Deciduous",0.00313846252631579,2.49750912385918
"315","Telemark","notodden4","4NOUB","UB","NV",2,"Deciduous",0.00132711684210526,1.05608602740779
"316","Telemark","notodden5","5NOUB","UB","NV",2,"Deciduous",0.00109167684210526,0.868728828400017
"317","Trøndelag","bratsberg","BRUB","UB","NV",2,"Deciduous",0.00348700778947368,2.7748726314734
"318","Trøndelag","selbu_flub","FLUB","UB","NV",2,"Deciduous",0.00213007894736842,1.69506296824833
"319","Trøndelag","hi_tydal","HIUB","UB","NV",2,"Deciduous",0.00351564884210526,2.79766445698175
"320","Trøndelag","malvik","MAUB","UB","NV",2,"Deciduous",0.000988054105263158,0.786268474474357
"321","Trøndelag","sl_tydal","SEUB","UB","NV",2,"Deciduous",0.00134483094736842,1.0701824644832
"322","Hedmark","nes_1","DDB","B","NW",2,"Deciduous",0.00254768976842105,2.02738710054428
"323","Hedmark","fet_3","FKB","B","NW",2,"Deciduous",0.000583396210526316,0.464251953431716
"324","Hedmark","kongsvinger_1","IAAB","B","NW",2,"Deciduous",0.000327905263157895,0.260938717487138
"325","Hedmark","nes_2","OLB","B","NW",2,"Deciduous",0.00174451578947368,1.38824155598299
"326","Hedmark","sorum_1","SKB","B","NW",2,"Deciduous",7.43052631578947e-05,0.0591302496466152
"327","Hedmark","eidskog","STSKNB","B","NW",2,"Deciduous",7.43052631578947e-05,0.0591302496466152
"328","Hedmark","nes_1","DDUB","UB","NW",2,"Deciduous",0.00334490357894736,2.66178969377622
"329","Hedmark","fet_3","FKUB","UB","NW",2,"Deciduous",0.000142005263157895,0.113004197883222
"330","Hedmark","kongsvinger_1","IAAUB","UB","NW",2,"Deciduous",0.000473960842105264,0.37716605426525
"331","Hedmark","kongsvinger_2","JCDUB","UB","NW",2,"Deciduous",0.000113604210526316,0.0904033583065774
"332","Hedmark","nes_2","OLUB","UB","NW",2,"Deciduous",0.000740257263157895,0.589078012956285
"333","Hedmark","sorum_1","SKUB","UB","NW",2,"Deciduous",0.000564154736842105,0.448940075185642
"334","Trøndelag","steinkjer_1bbb","1BBB","B","ØH",2,"Deciduous",0.00357264168421053,2.8430179196913
"335","Telemark","nome_cappelen1","1CAB","B","ØH",2,"Deciduous",0.000476515789473684,0.379199216780369
"336","Telemark","drangedal1","1DRB","B","ØH",2,"Deciduous",0.000848042105263158,0.674850465013445
"337","Telemark","fritsoe1","1FRB","B","ØH",2,"Deciduous",5.83396210526316e-05,0.0464251953431716
"338","Trøndelag","namdalseid_1kub","1KB","B","ØH",2,"Deciduous",0.00470842223157894,3.74684336159781
"339","Telemark","kviteseid1","1KVB","B","ØH",2,"Deciduous",0.00187239082105263,1.49000127285209
"340","Telemark","notodden1","1NOB","B","ØH",2,"Deciduous",0.00233725498947368,1.85992842420466
"341","Trøndelag","nsb_verdal","1NSB","B","ØH",2,"Deciduous",0.00120663157894737,0.960206901401262
"342","Trøndelag","sub_namdalseid","1SB","B","ØH",2,"Deciduous",0.000530579536842105,0.422221779959147
"343","Trøndelag","verdal_1vb","1VBB","B","ØH",2,"Deciduous",0.0033265241263158,2.64716379008804
"344","Trøndelag","steinkjer_2bbb","2BBB","B","ØH",2,"Deciduous",0.00419315326315789,3.33680534486745
"345","Telemark","nome_cappelen2","2CAB","B","ØH",2,"Deciduous",0.000699431578947369,0.556589965720215
"346","Telemark","fritsoe2","2FRB","B","ØH",2,"Deciduous",0.0002536,0.201808467840523
"347","Telemark","kviteseid2","2KVB","B","ØH",2,"Deciduous",7.43052631578947e-05,0.0591302496466152
"348","Trøndelag","verdal_2vb","2VBB","B","ØH",2,"Deciduous",0.00235670526315789,1.87540646021132
"349","Telemark","kviteseid3","3KVB","B","ØH",2,"Deciduous",0.00294577431578947,2.3441727179552
"350","Telemark","notodden3","3NOB","B","ØH",2,"Deciduous",0.000370279242105263,0.294658858526866
"351","Telemark","drangedal4","4DRB","B","ØH",2,"Deciduous",0.0244643785263157,19.4681338606718
"352","Telemark","notodden4","4NOB","B","ØH",2,"Deciduous",0.000743052631578947,0.591302496466152
"353","Telemark","notodden5","5NOB","B","ØH",2,"Deciduous",0.00100777734736842,0.801963731848611
"354","Telemark","notodden6","6NOB","B","ØH",2,"Deciduous",0.000655810526315789,0.521877434974277
"355","Trøndelag","bratsberg","BRB","B","ØH",2,"Deciduous",0.00367539612631579,2.92478730661981
"356","Trøndelag","selbu_flub","FLB","B","ØH",2,"Deciduous",0.0010144,0.807233871362093
"357","Trøndelag","hi_tydal","HIB","B","ØH",2,"Deciduous",0.00160278450526315,1.27545538361864
"358","Trøndelag","selbu_kl","KLB","B","ØH",2,"Deciduous",0.0041107443368421,3.27122640497718
"359","Trøndelag","singsaas","LAB","B","ØH",2,"Deciduous",0.000589748547368421,0.469306982474745
"360","Trøndelag","malvik","MAB","B","ØH",2,"Deciduous",0.00177584387368421,1.41317165328151
"361","Trøndelag","sl_tydal","SEB","B","ØH",2,"Deciduous",0.000281255410526316,0.223815944283017
"362","Trøndelag","selbu_sl","SLB","B","ØH",2,"Deciduous",0.00143208218947368,1.139614796843
"363","Trøndelag","steinkjer_1bbb","1BBUB","UB","ØH",2,"Deciduous",0.00082363052631579,0.655424347722687
"364","Telemark","nome_cappelen1","1CAUB","UB","ØH",2,"Deciduous",7.06498947368421e-05,0.0562213998814525
"365","Telemark","drangedal1","1DRUB","UB","ØH",2,"Deciduous",0.000723874105263157,0.576040710144272
"366","Telemark","fritsoe1","1FRUB","UB","ØH",2,"Deciduous",0.00725648589473684,5.77452799811992
"367","Telemark","furesdal","1FYUB","UB","ØH",2,"Deciduous",2.8401052631579e-05,0.0226008395766444
"368","Trøndelag","namdalseid_1kub","1KUB","UB","ØH",2,"Deciduous",0.000537503578947369,0.427731757595293
"369","Telemark","kviteseid1","1KVUB","UB","ØH",2,"Deciduous",0.000227208421052632,0.180806716613155
"370","Telemark","notodden1","1NOUB","UB","ØH",2,"Deciduous",0.000369213684210526,0.293810914496376
"371","Trøndelag","sub_namdalseid","1SUB","UB","ØH",2,"Deciduous",2.8401052631579e-05,0.0226008395766444
"372","Trøndelag","steinkjer_2bbb","2BBUB","UB","ØH",2,"Deciduous",0.00395796778947368,3.14965069146619
"373","Telemark","nome_cappelen2","2CAUB","UB","ØH",2,"Deciduous",0.00461451284210527,3.67211264391042
"374","Telemark","fritsoe2","2FRUB","UB","ØH",2,"Deciduous",0.000723874105263158,0.576040710144273
"375","Telemark","kviteseid2","2KVUB","UB","ØH",2,"Deciduous",0.000283305052631579,0.225446997646127
"376","Trøndelag","verdal_2vb","2VBUB","UB","ØH",2,"Deciduous",0.00200777768421053,1.59773871535852
"377","Telemark","drangedal3","3DRUB","UB","ØH",2,"Deciduous",0.000593600210526316,0.472372038628264
"378","Telemark","kviteseid3","3KVUB","UB","ØH",2,"Deciduous",0.00221682547368421,1.76409366054437
"379","Telemark","drangedal4","4DRUB","UB","ØH",2,"Deciduous",0.00178856084210526,1.42329149520828
"380","Telemark","notodden4","4NOUB","UB","ØH",2,"Deciduous",0.00187206652631579,1.48974320730016
"381","Telemark","notodden5","5NOUB","UB","ØH",2,"Deciduous",0.000651107789473685,0.51813511590187
"382","Telemark","notodden6","6NOUB","UB","ØH",2,"Deciduous",0.00111762252631579,0.889375747870048
"383","Trøndelag","bratsberg","BRUB","UB","ØH",2,"Deciduous",0.00259061094736842,2.06154268950831
"384","Trøndelag","selbu_flub","FLUB","UB","ØH",2,"Deciduous",0.000669607368421052,0.532856613074832
"385","Trøndelag","hi_tydal","HIUB","UB","ØH",2,"Deciduous",0.00247567578947368,1.97008019693834
"386","Trøndelag","selbu_kl","KLUB","UB","ØH",2,"Deciduous",7.06498947368421e-05,0.0562213998814525
"387","Trøndelag","malvik","MAUB","UB","ØH",2,"Deciduous",0.000444854315789474,0.354003816568289
"388","Trøndelag","sl_tydal","SEUB","UB","ØH",2,"Deciduous",0.00496519936842105,3.95118011460484
"389","Trøndelag","selbu_sl","SLUB","UB","ØH",2,"Deciduous",0.00137393747368421,1.09334470218017
"390","Trøndelag","steinkjer_1bbb","1BBB","B","ØV",2,"Deciduous",0.00184791157894737,1.47052131093112
"391","Telemark","nome_cappelen1","1CAB","B","ØV",2,"Deciduous",0.000148610526315789,0.11826049929323
"392","Telemark","drangedal1","1DRB","B","ØV",2,"Deciduous",0.00035003772631579,0.27855117205903
"393","Telemark","fritsoe1","1FRB","B","ØV",2,"Deciduous",0.000116679242105263,0.0928503906863432
"394","Trøndelag","namdalseid_1kub","1KB","B","ØV",2,"Deciduous",0.0040418528,3.21640426184909
"395","Telemark","kviteseid1","1KVB","B","ØV",2,"Deciduous",0.0079425107368421,6.32044922164436
"396","Telemark","notodden1","1NOB","B","ØV",2,"Deciduous",0.000785426610526315,0.62502263750588
"397","Trøndelag","nsb_verdal","1NSB","B","ØV",2,"Deciduous",0.000175018863157895,0.139275586029515
"398","Trøndelag","sub_namdalseid","1SB","B","ØV",2,"Deciduous",0.00167210147368421,1.33061607444042
"399","Trøndelag","steinkjer_2bbb","2BBB","B","ØV",2,"Deciduous",0.00230383073684211,1.83333024907733
"400","Telemark","nome_cappelen2","2CAB","B","ØV",2,"Deciduous",0.00384281052631579,3.05801145314363
"401","Telemark","fritsoe2","2FRB","B","ØV",2,"Deciduous",0.00166551696842105,1.32537629163819
"402","Telemark","kviteseid2","2KVB","B","ØV",2,"Deciduous",0.00406957675789473,3.23846628655418
"403","Trøndelag","verdal_2vb","2VBB","B","ØV",2,"Deciduous",0.0118682742736842,9.44447258313608
"404","Telemark","drangedal3","3DRB","B","ØV",2,"Deciduous",7.43052631578947e-05,0.0591302496466152
"405","Telemark","kviteseid3","3KVB","B","ØV",2,"Deciduous",0.00377161288421053,3.00135416975593
"406","Telemark","notodden3","3NOB","B","ØV",2,"Deciduous",0.000402210526315789,0.320068967133753
"407","Telemark","drangedal4","4DRB","B","ØV",2,"Deciduous",0.00282068816842105,2.24463232462518
"408","Telemark","notodden4","4NOB","B","ØV",2,"Deciduous",0.000222915789473684,0.177390748939845
"409","Telemark","notodden5","5NOB","B","ØV",2,"Deciduous",0.00315251671578948,2.50869309248862
"410","Telemark","notodden6","6NOB","B","ØV",2,"Deciduous",0.000848042105263158,0.674850465013445
"411","Trøndelag","bratsberg","BRB","B","ØV",2,"Deciduous",0.00351951907368421,2.80074428941525
"412","Trøndelag","selbu_flub","FLB","B","ØV",2,"Deciduous",5.83396210526316e-05,0.0464251953431716
"413","Trøndelag","hi_tydal","HIB","B","ØV",2,"Deciduous",0.000878726315789474,0.699268183914123
"414","Trøndelag","malvik","MAB","B","ØV",2,"Deciduous",5.83396210526316e-05,0.0464251953431716
"415","Trøndelag","sl_tydal","SEB","B","ØV",2,"Deciduous",5.83396210526316e-05,0.0464251953431716
"416","Trøndelag","selbu_sl","SLB","B","ØV",2,"Deciduous",0.000178195031578947,0.141803100551029
"417","Trøndelag","steinkjer_1bbb","1BBUB","UB","ØV",2,"Deciduous",0.00103558021052632,0.824088547367043
"418","Telemark","drangedal1","1DRUB","UB","ØV",2,"Deciduous",0.00217232778947368,1.72868352855313
"419","Telemark","fritsoe1","1FRUB","UB","ØV",2,"Deciduous",0.000458702105263158,0.365023537296452
"420","Trøndelag","namdalseid_1kub","1KUB","UB","ØV",2,"Deciduous",0.00142363242105263,1.13289068478204
"421","Telemark","notodden1","1NOUB","UB","ØV",2,"Deciduous",0.000979483578947368,0.779448266334072
"422","Trøndelag","nsb_verdal","1NSUB","UB","ØV",2,"Deciduous",0.00122840484210526,0.977533513695359
"423","Trøndelag","sub_namdalseid","1SUB","UB","ØV",2,"Deciduous",0.00130644842105263,1.03963862052564
"424","Trøndelag","verdal_1vb","1VBUB","UB","ØV",2,"Deciduous",0.00162076989473684,1.2897677018095
"425","Trøndelag","steinkjer_2bbb","2BBUB","UB","ØV",2,"Deciduous",0.00116943389473684,0.930605924832878
"426","Telemark","nome_cappelen2","2CAUB","UB","ØV",2,"Deciduous",0.00588203326315789,4.68077334631265
"427","Telemark","fritsoe2","2FRUB","UB","ØV",2,"Deciduous",0.000255609473684211,0.2034075561898
"428","Telemark","kviteseid2","2KVUB","UB","ØV",2,"Deciduous",7.06498947368421e-05,0.0562213998814525
"429","Trøndelag","verdal_2vb","2VBUB","UB","ØV",2,"Deciduous",0.00348899768421052,2.7764561393914
"430","Telemark","drangedal3","3DRUB","UB","ØV",2,"Deciduous",8.52031578947369e-05,0.0678025187299331
"431","Telemark","kviteseid3","3KVUB","UB","ØV",2,"Deciduous",0.00346618526315789,2.7583025915193
"432","Telemark","notodden3","3NOUB","UB","ØV",2,"Deciduous",0.000487808631578948,0.388185774993414
"433","Telemark","drangedal4","4DRUB","UB","ØV",2,"Deciduous",0.00478546463157894,3.80815175553612
"434","Telemark","notodden4","4NOUB","UB","ØV",2,"Deciduous",0.001186156,0.943912953390551
"435","Telemark","notodden5","5NOUB","UB","ØV",2,"Deciduous",0.000537503578947369,0.427731757595293
"436","Telemark","notodden6","6NOUB","UB","ØV",2,"Deciduous",0.000909958105263158,0.724121652295834
"437","Trøndelag","bratsberg","BRUB","UB","ØV",2,"Deciduous",0.00210167789473684,1.67246212867168
"438","Trøndelag","selbu_flub","FLUB","UB","ØV",2,"Deciduous",0.00258533368421053,2.05734317692043
"439","Trøndelag","hi_tydal","HIUB","UB","ØV",2,"Deciduous",0.000980608,0.780343052177287
"440","Trøndelag","selbu_kl","KLUB","UB","ØV",2,"Deciduous",0.000525066736842105,0.417834833107762
"441","Trøndelag","malvik","MAUB","UB","ØV",2,"Deciduous",0.000776104421052631,0.617604274829999
"442","Trøndelag","selbu_sl","SLUB","UB","ØV",2,"Deciduous",0.000826165894736842,0.657441929806535
"443","Hedmark","nes_1","DDB","B","SE",2,"Deciduous",0.000909410526315789,0.7236859028148
"444","Hedmark","kongsvinger_2","JCDB","B","SE",2,"Deciduous",0.000668747368421053,0.532172246819537
"445","Hedmark","sorum_1","SKB","B","SE",2,"Deciduous",0.00162356067368421,1.29198853313225
"446","Hedmark","eidskog","STSKNB","B","SE",2,"Deciduous",0.000891663157894737,0.709562995759383
"447","Hedmark","nes_1","DDUB","UB","SE",2,"Deciduous",0.000915315368421053,0.72838482686095
"448","Hedmark","fet_3","FKUB","UB","SE",2,"Deciduous",0.000496665684210527,0.395233993531118
"449","Hedmark","kongsvinger_1","IAAUB","UB","SE",2,"Deciduous",0.000539620000000001,0.429415951956244
"450","Hedmark","kongsvinger_2","JCDUB","UB","SE",2,"Deciduous",0.000723874105263157,0.576040710144272
"451","Hedmark","sorum_1","SKUB","UB","SE",2,"Deciduous",0.00162181431578947,1.29059882567547
"452","Hedmark","eidskog","STSKNUB","UB","SE",2,"Deciduous",0.000246752421052632,0.196359337652095
